Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,6b+,6b+,30,3,Thailand,Crazy Horse,Crazy Horse - The Ant Hill,Classic,15,2,2016,34
Flash,6a+,6a+,20,2,Thailand,Crazy Horse,Crazy Horse - Little Monkey Cove,Good,14,2,2016,30
Flash,6a+,6a+,12,2,Thailand,Crazy Horse,Crazy Horse - The Aircon Wall,Very Good,14,2,2016,30
Flash,6c+,6c+,25,3,Thailand,Crazy Horse,Crazy Horse - The Ant Hill,Classic,14,2,2016,38
Flash,6c,6c,19,2,Thailand,Crazy Horse,Crazy Horse - The Ant Hill,Good,14,2,2016,36
Flash,6a+,6a+,14,1,Thailand,Crazy Horse,Crazy Horse - Little Monkey Cove,Good,2,12,2016,30
Flash,6a+,6b,17,1,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Don't Bother,2,12,2016,30
Flash,6b,6b,22,2,Thailand,Crazy Horse,Crazy Horse - The Junkyard,Very Good,2,12,2016,32
Flash,6b+,6b+,14,2,Thailand,Crazy Horse,Crazy Horse - The Junkyard,Good,2,12,2016,34
Flash,6c,6c,25,2,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Very Good,2,12,2016,36
Flash,6c+,6c+,10,2,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Very Good,2,12,2016,38
Flash,6c,6c,16,2,Thailand,Crazy Horse,Crazy Horse - The Junkyard,Very Good,2,10,2016,36
Flash,6a,6a,12,3,Thailand,Crazy Horse,Crazy Horse - Tamarind Village,Classic,2,9,2016,28
Flash,6b,6b,13,3,Thailand,Crazy Horse,Crazy Horse - Tamarind Village,Good,2,9,2016,32
Flash,5a,5a,20,1,Thailand,Crazy Horse,Crazy Horse - Tamarind Village,Good,2,9,2016,20
Flash,5b,5,14,1,Thailand,Crazy Horse,Crazy Horse - The Hanging Gardens,Good,2,9,2016,22
Flash,6b,6b,18,2,Thailand,Crazy Horse,Crazy Horse - Crazy Horse Area,Classic,2,9,2016,32
Flash,6a+,6a+,31,2,Thailand,Crazy Horse,Crazy Horse - Windy Cave,Classic,2,9,2016,30
Flash,6c,6c,30,3,Thailand,Koh Lao Liang,Koh Lao Liang - Red Wall,Mega Classic,2,7,2016,36
Flash,6c+,6c,25,3,Thailand,Koh Lao Liang,Koh Lao Liang - Ocean Wall,Mega Classic,2,7,2016,38
Red point,7a,7a,28,2,Thailand,Koh Lao Liang,Koh Lao Liang - Ocean Wall,Classic,2,7,2016,40
Flash,6b+,6b+,30,1,Thailand,Koh Lao Liang,Koh Lao Liang - Ocean Wall,Good,2,5,2016,34
Flash,6c+,6c+,25,2,Thailand,Koh Lao Liang,Koh Lao Liang - Ocean Wall,Very Good,2,4,2016,38
Red point,7a+,7a,11,1,Thailand,Ton Sai,Ton Sai - Ton Sai Wall & Roof,Good,2,2,2016,42
Flash,6c,6c,25,3,Thailand,Railay,Railay - Escher World,Mega Classic,2,1,2016,36
Red point,7a+,7a+,13,2,Thailand,Railay,Railay - Escher World,Good,2,1,2016,42
Flash,5.10a,5.10a,15,0,South Korea,"Suri-san, Mae-bawi","Suri-san, Mae-bawi",Average,20,9,2015,28
Flash,7-,7-,20,2,Norway,Oksås,Oksås - Main wall,Very Good,19,7,2015,36
Flash,7-,7-,20,0,Norway,Oksås,Oksås - Main wall,Average,19,7,2015,36
Flash,7-,7-,20,2,Norway,Oksås,Oksås - Main wall,Very Good,13,7,2015,36
Flash,6+,6+,25,1,Norway,Oksås,Oksås - Main wall,Good,13,7,2015,34
Flash,6+,6+,10,1,Norway,Oksås,Oksås - Main wall,Good,13,7,2015,34
Red point,5.10c,5.10c,15,2,South Korea,"Suri-san, Mae-bawi","Suri-san, Mae-bawi",Good,21,6,2015,32
Flash,5.11a,5.11a,17,2,South Korea,"Suri-san, Mae-bawi","Suri-san, Mae-bawi",Very Good,21,6,2015,36
Flash,7a,7a,20,2,Spain,El Chorro,El Chorro - Desplomilandia - El Cable,Very Good,1,6,2015,40
Flash,6c,6c,22,2,Spain,El Chorro,El Chorro - Desplomilandia - Como la Vida Misma,Classic,1,5,2015,36
Flash,6c,6c,30,2,Spain,El Chorro,El Chorro - Frontales - Frontales Medias - Momia,Very Good,1,2,2015,36
Flash,6,6a+,10,1,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Don't Bother,17,6,2014,31
Red point,7-,6b+,10,1,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Very Good,17,6,2014,36
Flash,6,6a+,15,2,Norway,Hauktjern,Hauktjern - Veslefeltet,Classic,14,6,2014,31
Flash,7,6c,15,2,Norway,Hauktjern,Hauktjern - Veslefeltet,Mega Classic,14,6,2014,38
Flash,6,6a+,15,2,Norway,Hauktjern,Hauktjern - Veslefeltet,Classic,14,6,2014,31
Flash,6+,6b,15,3,Norway,Hauktjern,Hauktjern - Veslefeltet,Mega Classic,6,1,2014,34
Flash,5-,5a,20,1,Norway,Hauktjern,Hauktjern - Gamlefeltet,Average,6,1,2014,17
Flash,6,6a+,30,3,Norway,Hauktjern,Hauktjern - Gamlefeltet,Mega Classic,6,1,2014,31
Flash,6,6a+,25,2,Norway,Hauktjern,Hauktjern - Gamlefeltet,Classic,6,1,2014,31
Flash,4b,4b,24,1,Norway,Hammer'n,Hammer'n - Svaveggen,Good,21,5,2014,16
Flash,5,5a,25,2,Norway,Hauktjern,Hauktjern - Hovedfeltet,Classic,19,5,2014,19
Flash,6+,6a+,30,2,Norway,Hauktjern,Hauktjern - Hovedfeltet,Very Good,19,5,2014,34
Red point,7-,6b+,20,3,Norway,Hauktjern,Hauktjern - Gamlefeltet,Mega Classic,19,5,2014,36
Flash,6a,6a,20,1,Norway,Hvalsberget,Hvalsberget - Hovedveggen,Good,5,5,2014,28
Flash,6a+,6a+,30,2,Norway,Hvalsberget,Hvalsberget - Hovedveggen,Very Good,5,5,2014,30
Red point,6b,6b,17,1,Norway,Hammer'n,Hammer'n - Svaveggen,Average,28,4,2014,32
Red point,7,6c,18,3,Norway,Fetsund,Fetsund - Venstre,Classic,25,4,2014,38
Red point,7,6c,14,2,Norway,Fetsund,Fetsund - Hovedveggen,Very Good,21,4,2014,38
Flash,6a,6a,15,1,Norway,Hvalsberget,Hvalsberget - Rødstrupe,Average,20,4,2014,28
Flash,6a,4c,20,1,Norway,Hvalsberget,Hvalsberget - Hovedveggen,Don't Bother,20,4,2014,28
Flash,5b,5b,20,2,Norway,Hvalsberget,Hvalsberget - Hovedveggen,Classic,20,4,2014,22
Flash,5,5,20,2,Norway,Drammen,Drammen - Bera - Langveggen,Classic,13,4,2014,19
Flash,5+,5+,18,2,Norway,Drammen,Drammen - Bera - Storveggen,Classic,13,4,2014,22
Flash,6b,6b,20,2,Norway,Drammen,Drammen - Muserud - Diederet,Good,15,3,2014,32
Flash,6b,6b,20,2,Norway,Drammen,Drammen - Muserud - Diederet,Classic,15,3,2014,32
Flash,6a,6a,13,1,Norway,Hammer'n,Hammer'n - Svaveggen,Don't Bother,11,7,2013,28
Flash,6+,6+,10,1,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Mega Classic,15,10,2013,34
Flash,6-,6,12,2,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Classic,15,10,2013,28
Flash,4+,5a,20,1,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Average,15,10,2013,15
Flash,6,6a+,20,0,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Average,15,10,2013,31
Flash,7-,6b+,20,2,Norway,Fetsund,Fetsund - Venstre,Classic,9,9,2013,36
Flash,6,6a+,17,2,Norway,Fetsund,Fetsund - Venstre,Good,9,9,2013,31
Red point,6b+,6b+,18,1,Norway,Hammer'n,Hammer'n - Imsdal,Very Good,9,4,2013,34
Flash,6-,6a,14,2,Norway,Fetsund,Fetsund - Venstre,Very Good,9,2,2013,28
Flash,5,5a,18,0,Norway,Fetsund,Fetsund - Venstre,Don't Bother,9,2,2013,19
Flash,6b+,6b+,22,2,Norway,Hammer'n,Hammer'n - Hoggtanna,Classic,26,8,2013,34
Flash,5a,5a,25,2,Norway,Hvalsberget,Hvalsberget - Hovedveggen,Classic,21,8,2013,20
Flash,4c,4c,15,1,Norway,Hvalsberget,Hvalsberget - Hovedveggen,Good,21,8,2013,18
Flash,6b,6b,20,2,Norway,Hammer'n,Hammer'n - Imsdal,Classic,20,8,2013,32
Flash,6b+,6b+,18,3,Norway,Hammer'n,Hammer'n - Hoggtanna,Classic,20,8,2013,34
Flash,5b,5b,13,1,Norway,Hammer'n,Hammer'n - Svaveggen,Average,20,8,2013,22
Flash,5b,5b,18,1,Norway,Hammer'n,Hammer'n - Svaveggen,Don't Bother,20,8,2013,22
