Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,6c+,6c+,23,3,Italy,Val Pennavaire,Val Pennavaire - Bausu - La Fontana,Mega Classic,4,1,2018,38
Flash,7a,7a,20,2,Italy,Val Pennavaire,Val Pennavaire - Bausu - La Fontana,Very Good,4,1,2018,40
Flash,6c+,6c+,20,3,Italy,Val Pennavaire,Val Pennavaire - Bausu - La Fontana,Mega Classic,4,1,2018,38
Flash,6c,6c,20,2,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Grotto di Perti,Very Good,31,3,2018,36
Red point,7b,7b,18,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Tigrotto,Mega Classic,31,3,2018,44
Red point,7a,7a,25,2,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Grotto di Perti,Very Good,31,3,2018,40
Flash,7a+,7a+,20,3,France,La Chambotte,La Chambotte - Chambotte droite - Kriti,Mega Classic,26,3,2018,42
Flash,7a,7a,30,3,France,La Chambotte,La Chambotte - Chambotte droite - Kriti,Mega Classic,26,3,2018,40
Red point,7c,7c,30,3,France,La Chambotte,La Chambotte - Chambotte droite - Kriti,Mega Classic,26,3,2018,48
Flash,6b,6b,30,3,France,La Chambotte,La Chambotte - Chambotte droite - Kriti,Mega Classic,25,3,2018,32
Red point,7a+,7a+,18,0,France,Col de la Doriaz,Col de la Doriaz,Average,24,3,2018,42
Red point,7a+,7a+,25,3,France,Col de la Doriaz,Col de la Doriaz,Mega Classic,24,3,2018,42
Flash,6c+,6c+,25,2,France,Col de la Doriaz,Col de la Doriaz,Very Good,24,3,2018,38
Flash,6a+,6a+,25,2,France,Col de la Doriaz,Col de la Doriaz,Very Good,24,3,2018,30
Flash,6a+,6a+,13,0,France,Grotte,Grotte,Average,3,11,2018,30
Red point,7c,7c,15,3,France,Grotte,Grotte,Mega Classic,3,11,2018,48
Red point,7c,7c,13,2,France,Grotte,Grotte,Very Good,3,10,2018,48
Red point,7b,7b,14,3,France,Grotte,Grotte,Mega Classic,3,10,2018,44
Red point,7b,7b,14,2,France,Grotte,Grotte,Very Good,3,10,2018,44
Red point,7b,7b,11,3,France,Grotte,Grotte,Mega Classic,3,4,2018,44
Flash,6c+,6c+,12,3,France,Grotte,Grotte,Mega Classic,3,4,2018,38
Flash,6c,6c,15,3,France,Grotte,Grotte,Mega Classic,3,4,2018,36
Flash,6c,6c,25,2,Italy,Finale Ligure,Finale Ligure - Rocca Carpanea - Grotta dell'Edera,Very Good,18,2,2018,36
Flash,7a+,7a,15,2,Italy,Finale Ligure,Finale Ligure - Rocca Carpanea - Parete Dimenticata,Mega Classic,18,2,2018,42
Red point,8a,8a,25,3,Italy,Finale Ligure,Finale Ligure - Rocca Carpanea - Grotta dell'Edera,Mega Classic,18,2,2018,52
Flash,7a+,7a,12,2,Italy,Finale Ligure,Finale Ligure - Rocca Carpanea - Parete Dimenticata,Mega Classic,18,2,2018,42
Red point,7b+,7b+,20,2,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,14,2,2018,46
Red point,7b,7b,18,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,2,12,2018,44
Red point,7c+,7c+,20,0,Italy,Val Pennavaire,Val Pennavaire - Terminal,Average,2,10,2018,50
Flash,6b,6b,20,0,Italy,Finale Ligure,Finale Ligure - Monte Cucco - Fenia o Anfiteatro,Very Good,2,4,2018,32
Red point,7b+,7b+,20,3,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,2,3,2018,46
Flash,7b,7b,17,2,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,2,3,2018,44
Red point,8a,8a,35,3,Italy,Val Pennavaire,Val Pennavaire - Terminal,Mega Classic,20,1,2018,52
Red point,7c,7c,22,0,Italy,Val Pennavaire,Val Pennavaire - Terminal,Average,13,1,2018,48
Flash,6c,6c,20,2,Italy,Finale Ligure,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Ovest,Very Good,1,12,2018,36
Flash,6a+,6a+,15,2,France,Arbin,Arbin - Haut,Very Good,1,11,2018,30
Red point,7c,7c,30,3,France,Arbin,Arbin - Haut,Mega Classic,1,11,2018,48
Red point,7c,7c,30,3,Italy,Val Pennavaire,Val Pennavaire - Erboristeria - Bassa,Very Good,1,5,2018,48
Red point,7c+,7c+,30,3,Italy,Val Pennavaire,Val Pennavaire - Erboristeria - Bassa,Mega Classic,1,5,2018,50
Flash,6a+,6a+,40,2,Italy,Finale Ligure,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Ovest,Mega Classic,1,4,2018,30
Flash,7a,7a,20,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Scimmiodromo,Mega Classic,1,1,2018,40
Flash,6b,6b,22,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Scimmiodromo,Mega Classic,1,1,2018,32
Red point,7a+,7a+,20,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Scimmiodromo,Mega Classic,1,1,2018,42
Red point,6c,6c,35,3,Italy,Finale Ligure,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Ovest,Mega Classic,30,12,2017,36
Red point,7c,7c,36,3,Italy,Finale Ligure,Finale Ligure - Valle di Rian Cornei - Striature Obese,Mega Classic,12,9,2017,48
Flash,6b,6b,22,2,Italy,Finale Ligure,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Basso,Very Good,12,9,2017,32
Flash,7a,7a,25,2,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Il Giardino,Very Good,12,8,2017,40
Flash,7a+,7a+,15,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Il Giardino,Mega Classic,12,8,2017,42
Flash,6a+,6a+,15,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Il Giardino,Mega Classic,12,8,2017,30
Flash,7b,7b,25,2,Italy,Finale Ligure,Finale Ligure - Rocca Carpanea - La Boulangerie,Very Good,19,11,2017,44
Flash,7a,7a,17,2,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Attico,Very Good,18,11,2017,40
Red point,7b+,7b+,17,3,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Attico,Mega Classic,18,11,2017,46
Flash,6c+,6c+,17,2,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Attico,Very Good,18,11,2017,38
Flash,7b+,7b+,20,0,Italy,Cornalba,Cornalba - Figli del vento,Average,11,11,2017,46
Red point,8a,8a,60,3,Italy,Cornalba,Cornalba - Apache,Mega Classic,11,11,2017,52
Flash,7c,7c,50,2,Italy,Cornalba,Cornalba - Apache,Very Good,11,10,2017,48
Flash,7a,6c+,25,3,Italy,Cornalba,Cornalba - La dolce vita,Very Good,11,10,2017,40
Flash,7a+,7a+,25,3,Italy,Cornalba,Cornalba - La dolce vita,Very Good,11,10,2017,42
Flash,6b,6b,23,2,Italy,Finale Ligure,Finale Ligure - Monte Cucco - La torre and left part of centrale,Mega Classic,11,1,2017,32
Red point,8a,8a,18,3,Italy,Finale Ligure,Finale Ligure - Monte Cucco - La torre and left part of centrale,Mega Classic,11,1,2017,52
Flash,7a+,7a+,30,2,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,31,10,2017,42
Flash,7b+,7b+,27,1,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,31,10,2017,46
Red point,7c,7c,20,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Tigrotto,Mega Classic,30,10,2017,48
Flash,7b,7b,20,3,Italy,Finale Ligure,Finale Ligure - Rocca Carpanea - Grotta dell'Edera,Mega Classic,29,10,2017,44
Red point,7c,7c,25,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Grotto di Perti,Mega Classic,29,10,2017,48
Flash,7a,7a,15,2,Italy,Finale Ligure,Finale Ligure - Rocca Carpanea - Grotta dell'Edera,Average,29,10,2017,40
Flash,7a,7a,20,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Grotto di Perti,Mega Classic,10,8,2017,40
Flash,7b,7b,20,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Grotto di Perti,Mega Classic,10,8,2017,44
Flash,6b,6b,12,1,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Cubo di Arnad - Crag,Very Good,30,9,2017,32
Red point,7c+,7c+,18,3,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Cubo di Arnad - Crag,Mega Classic,22,9,2017,50
Red point,8a,8a,22,2,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Cubo di Arnad - Crag,Very Good,16,9,2017,52
Flash,7b,7b,15,2,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Cubo di Arnad - Crag,Mega Classic,9,10,2017,44
Flash,6c,6c,18,2,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Cubo di Arnad - Crag,Mega Classic,9,10,2017,36
Red point,8a+,8a+,20,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,9,3,2017,54
Red point,7c+,7c+,28,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,9,3,2017,50
Flash,6b+,6b+,25,0,Italy,Pian Bernardo,Pian Bernardo - Cengia,Average,9,2,2017,34
Red point,7c+,7c+,12,0,Italy,Pian Bernardo,Pian Bernardo - Cengia,Average,9,2,2017,50
Flash,6b+,6b+,18,2,Italy,Pian Bernardo,Pian Bernardo - Cengia,Very Good,9,2,2017,34
Flash,6c+,6c+,30,2,Italy,Susa - Moncenisio,Susa - Moncenisio - Parete dei Cervi - Gravere,Very Good,31,8,2017,38
Red point,8a+,8a+,35,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Mega Classic,27,8,2017,54
Red point,7c+,7c+,30,2,Switzerland,Simplon Dorf,Simplon Dorf,Very Good,26,8,2017,50
Flash,6c+,6c+,28,2,Switzerland,Simplon Dorf,Simplon Dorf,Very Good,26,8,2017,38
Flash,7c+,7c+,30,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,26,8,2017,50
Flash,7a,7a,20,2,Switzerland,Scex du Corbeau,Scex du Corbeau,Very Good,25,8,2017,40
Flash,6b+,6b+,20,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,21,8,2017,34
Red point,7c+,7c+,35,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,21,8,2017,50
Flash,7c+,7c+,30,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,20,8,2017,50
Flash,7b,7b,15,3,Italy,Pian Bernardo,Pian Bernardo - Basso,Mega Classic,20,8,2017,44
Flash,7b,7b,25,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,20,8,2017,44
Flash,7b,7b,25,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,19,8,2017,44
Flash,8a,8a,30,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,19,8,2017,52
Flash,7b,7b,30,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,14,8,2017,44
Flash,6b+,6b+,12,2,Italy,Grottone di Cornarea,Grottone di Cornarea,Very Good,14,8,2017,34
Red point,7c,7c,28,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,14,8,2017,48
Flash,6c,6c,20,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,14,8,2017,36
Flash,6c+,6c+,18,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,14,8,2017,38
Red point,7c+,7c+,25,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,13,8,2017,50
Flash,6c+,6c+,18,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Very Good,13,8,2017,38
Flash,7b,7b,25,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,13,8,2017,44
Flash,8a,8a,20,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,13,8,2017,52
Flash,6b,6b,17,2,Italy,Val d'Aosta,Val d'Aosta - Mont Blanc - Pilastro Giallo - Secondo Settore,Very Good,8,9,2017,32
Flash,6a+,6a+,17,3,Italy,Val d'Aosta,Val d'Aosta - Mont Blanc - Pilastro Giallo - Secondo Settore,Mega Classic,8,9,2017,30
Flash,7b,7b,27,2,Italy,Val d'Aosta,Val d'Aosta - Mont Blanc - Pilastro Giallo - Terzo Settore (torre),Very Good,8,9,2017,44
Flash,8a,8a,30,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Mega Classic,8,7,2017,52
Flash,7a,7a,15,2,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Very Good,8,7,2017,40
Flash,6c,6c,20,1,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Average,8,7,2017,36
Flash,7c,7c,25,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Mega Classic,8,7,2017,48
Flash,7b,7b,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,23,7,2017,44
Flash,7b+,7b+,25,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,23,7,2017,46
Flash,6c,6c,25,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Mega Classic,22,7,2017,36
Flash,7a,7a,25,0,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Average,22,7,2017,40
Red point,7c,7c,30,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Very Good,22,7,2017,48
Flash,7a+,7a+,30,2,France,Rue des Masques,Rue des Masques - Canyon,Mega Classic,15,7,2017,42
Flash,7a,7a,30,3,Switzerland,Scex du Corbeau,Scex du Corbeau,Mega Classic,7,9,2017,40
Flash,7c,7c,35,3,Switzerland,Scex du Corbeau,Scex du Corbeau,Mega Classic,7,9,2017,48
Flash,6b+,6b+,25,3,Switzerland,Scex du Corbeau,Scex du Corbeau,Mega Classic,7,9,2017,34
Flash,6c,6c,20,2,Switzerland,Haslital,Haslital - Lammi,Mega Classic,7,8,2017,36
Flash,7a+,7a,22,3,Switzerland,Haslital,Haslital - Lammi,Mega Classic,7,8,2017,42
Flash,7a,7a,25,3,Switzerland,Haslital,Haslital - Lammi,Mega Classic,7,8,2017,40
Flash,7b+,7b+,20,1,Switzerland,Simplon Dorf,Simplon Dorf,Very Good,7,7,2017,46
Flash,7a+,7a+,28,2,Switzerland,Simplon Dorf,Simplon Dorf,Very Good,7,7,2017,42
Flash,7c,7c,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,7,2017,48
Flash,8a,8a,30,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,7,2017,52
Flash,7a,7a,25,2,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,7,2017,40
Flash,7b,7b,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,7,2017,44
Flash,7a,7a,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,6,2017,40
Flash,7a,7a,25,2,Switzerland,Simplon Dorf,Simplon Dorf,Very Good,7,6,2017,40
Flash,7c,7c,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,6,2017,48
Flash,7b,7b,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,6,2017,44
Flash,7a+,7a+,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,6,2017,42
Flash,7b+,7b+,28,3,Switzerland,Simplon Dorf,Simplon Dorf,Mega Classic,7,6,2017,46
Flash,7a,7a,35,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Mega Classic,7,1,2017,40
Flash,6c,6c,30,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Mega Classic,7,1,2017,36
Red point,7b,7b,25,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Very Good,7,1,2017,44
Flash,6c,6c,25,3,Switzerland,Rawyl,Rawyl - Barrage - Dégout et des couleurs,Mega Classic,7,1,2017,36
Flash,7c,7c,30,3,France,Céüse,Céüse - La Cascade,Mega Classic,17,6,2017,48
Red point,7c,7c,35,3,France,Céüse,Céüse - Demi Lune,Mega Classic,17,6,2017,48
Red point,7c,7c,30,3,France,Céüse,Céüse - La Cascade,Mega Classic,17,6,2017,48
Flash,6b,6b,20,2,France,Céüse,Céüse - Demi Lune,Mega Classic,17,6,2017,32
Red point,7b,7b,30,3,France,Céüse,Céüse - Berlin,Mega Classic,17,6,2017,44
Flash,6b,6b,15,2,Italy,Val Pennavaire,Val Pennavaire - Cineplex,Very Good,6,12,2017,32
Flash,5b,5b,10,0,Italy,Val d'Aosta,Val d'Aosta - Morgex - Hans Marguerettaz - Settore basso,Very Good,28,5,2017,22
Flash,6a+,6a+,18,0,Italy,Val d'Aosta,Val d'Aosta - Morgex - Hans Marguerettaz - Primo Settore,Average,28,5,2017,30
Red point,7c,7c,22,2,Italy,Val d'Aosta,Val d'Aosta - Morgex - Hans Marguerettaz - Primo Settore,Very Good,28,5,2017,48
Flash,6a+,6a+,18,1,Switzerland,Yvorne Drappel,Yvorne Drappel - Extasy/Mère Noëlle,Average,15,5,2017,30
Red point,7a+,7a+,25,3,Switzerland,Etiez,Etiez,Mega Classic,5,9,2017,42
Flash,7a,7a,160,3,France,Les Gorges du Verdon,Les Gorges du Verdon - L'Escalès - Belvedere de la Dent d'Aire - Pas de la Bau,Mega Classic,21,4,2017,40
Flash,7b,7b,25,2,France,Rue des Masques,Rue des Masques - Canyon,Mega Classic,16,4,2017,44
Flash,6c,6c,23,2,France,Rue des Masques,Rue des Masques - Canyon,Very Good,16,4,2017,36
Red point,6b,6b,20,2,Switzerland,Ardon,Ardon - Saint-Bernard,Very Good,17,3,2017,32
Flash,6b,6b,15,2,Italy,Valle Orco,Valle Orco - Lower Valley (Locana-Sparone) - Falesia di Bosco,Mega Classic,3,11,2017,32
Flash,6a+,6a+,33,3,Italy,Finale Ligure,Finale Ligure - Monte Cucco - Fenia o Anfiteatro,Mega Classic,3,3,2017,30
Flash,7a,7a,17,2,Italy,Val Pennavaire,Val Pennavaire - Reunion,Very Good,3,1,2017,40
Flash,7a,7a,17,3,Italy,Val Pennavaire,Val Pennavaire - Reunion,Very Good,3,1,2017,40
Flash,6c,6c,17,3,Italy,Val Pennavaire,Val Pennavaire - Reunion,Mega Classic,3,1,2017,36
Flash,6b,6b,17,1,Italy,Val Pennavaire,Val Pennavaire - Reunion,Very Good,3,1,2017,32
Flash,7a,7a,17,3,Italy,Val Pennavaire,Val Pennavaire - Reunion,Very Good,3,1,2017,40
Flash,6c,6c,25,1,Italy,Val Pennavaire,Val Pennavaire - La Famiglia - Scola,Average,3,1,2017,36
Flash,6c,6c,20,3,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Placca dell'Oasi - Main Sector,Mega Classic,28,2,2017,36
Flash,6b,6b,27,2,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Placca dell'Oasi - Main Sector,Mega Classic,28,2,2017,32
Flash,7a,7a,15,2,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Placca dell'Oasi - Main Sector,Very Good,28,2,2017,40
Flash,6a+,6a+,27,2,Italy,Finale Ligure,Finale Ligure - Rocca di Perti - Placca dell'Oasi - Main Sector,Very Good,28,2,2017,30
Red point,7c,7c,25,3,Italy,Val Pennavaire,Val Pennavaire - Euskal,Mega Classic,14,1,2017,48
Flash,6b,6b,30,2,Italy,Eporediese,Eporediese - Montestrutto - Parete dell'Edera,Very Good,1,7,2017,32
Flash,6a+,6a+,22,2,Italy,Val Pennavaire,Val Pennavaire - Bausu - Bausu Centrale,Very Good,1,3,2017,30
Flash,6c+,6c+,16,2,Italy,Val Pennavaire,Val Pennavaire - Bausu - Bausu Centrale,Very Good,1,3,2017,38
Red point,7b+,7b+,20,2,Italy,Val Pennavaire,Val Pennavaire - Bausu - Bausu Centrale,Very Good,1,3,2017,46
Flash,6b,6b,38,2,Italy,Val Pennavaire,Val Pennavaire - Bausu - Bausu Centrale,Mega Classic,1,3,2017,32
Flash,6c,6c,17,2,Italy,Finale Ligure,Finale Ligure - Boragni - Sasso Scorpio,Very Good,29,12,2016,36
Flash,6a,6a,19,2,Italy,Finale Ligure,Finale Ligure - Boragni - Skarafonia,Mega Classic,29,12,2016,28
Flash,6b,6b,22,2,Italy,Val Pennavaire,Val Pennavaire - Red up,Very Good,28,12,2016,32
Flash,6c+,6c+,52,2,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Mega Classic,27,12,2016,38
Flash,6a,6a,30,3,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Mega Classic,27,12,2016,28
Red point,7b,7b,20,3,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Mega Classic,27,12,2016,44
Red point,7b+,7b+,27,2,Italy,Val Pennavaire,Val Pennavaire - Rocca della Garda,Very Good,18,12,2016,46
Flash,6a+,6a+,17,1,Italy,Val Pennavaire,Val Pennavaire - Colosseo,Very Good,12,4,2016,30
Flash,6b+,6b+,15,2,Italy,Val Pennavaire,Val Pennavaire - Colosseo,Very Good,12,4,2016,34
Flash,7a+,7a+,18,0,Italy,Val Pennavaire,Val Pennavaire - Colosseo,Average,12,4,2016,42
Flash,6b+,6b+,20,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,12,3,2016,34
Flash,6c,6c,18,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,12,3,2016,36
Flash,6c+,6c+,20,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,12,3,2016,38
Flash,6c+,6c+,16,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,12,3,2016,38
Flash,7a,7a,15,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,12,3,2016,40
Flash,6b,6b,20,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,12,3,2016,32
Flash,7a,7a,15,2,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Very Good,12,3,2016,40
Flash,6a+,6a+,15,1,Italy,Val Pennavaire,Val Pennavaire - Emisfero,Average,12,3,2016,30
Flash,6b+,6b+,25,2,France,Giffre Valley,Giffre Valley - Anthon - Potion magique,Mega Classic,27,11,2016,34
Flash,6b+,6b+,25,2,France,Giffre Valley,Giffre Valley - Anthon - Potion magique,Mega Classic,27,11,2016,34
Red point,7c+,7c+,17,3,Italy,Finale Ligure,Finale Ligure - Boragni - Il Vascello,Mega Classic,20,11,2016,50
Flash,6b,6b,25,3,Italy,Val Pennavaire,Val Pennavaire - Bausu - Bausu Centrale,Mega Classic,17,11,2016,32
Flash,7a,6b+,30,2,Italy,Val Pennavaire,Val Pennavaire - Bausu - Bausu Centrale,Very Good,17,11,2016,40
Flash,7a,7a,55,3,Italy,Val Pennavaire,Val Pennavaire - Bausu - Bausu Centrale,Mega Classic,17,11,2016,40
Red point,7b,7b,15,3,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Kattedrale,Mega Classic,16,11,2016,44
Flash,7b+,7b+,20,2,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,13,11,2016,46
Flash,7a,7a,32,2,Italy,Val Pennavaire,Val Pennavaire - Terminal,Mega Classic,13,11,2016,40
Flash,7b,7b,27,2,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,13,11,2016,44
Flash,7b+,7b,20,3,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Kattedrale,Mega Classic,11,1,2016,46
Red point,7a,7a,20,3,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Kattedrale,Mega Classic,11,1,2016,40
Flash,6c+,6c+,15,3,Italy,Finale Ligure,Finale Ligure - Boragni - Strapatente - Grotta della Strapatente,Mega Classic,31,10,2016,38
Red point,7a,7a,25,2,Italy,Finale Ligure,Finale Ligure - Boragni - Strapatente - Grotta della Strapatente,Very Good,31,10,2016,40
Red point,7b+,7b+,27,3,Italy,Finale Ligure,Finale Ligure - Boragni - Strapatente - Settore Superpatente,Mega Classic,31,10,2016,46
Flash,7c,7c,28,3,Italy,Val Pennavaire,Val Pennavaire - Cineplex,Mega Classic,30,10,2016,48
Flash,7b,7a+,17,3,Italy,Val Pennavaire,Val Pennavaire - Cineplex,Mega Classic,30,10,2016,44
Flash,7a,7a,20,2,Italy,Finale Ligure,Finale Ligure - Boragni - Il Vascello,Very Good,29,10,2016,40
Flash,6c,6c,16,2,Italy,Finale Ligure,Finale Ligure - Boragni - Il Vascello,Very Good,29,10,2016,36
Flash,6c+,6c+,34,3,Italy,Finale Ligure,Finale Ligure - Boragni - Bastionata Boragni - Settore Sinistro,Mega Classic,22,10,2016,38
Flash,5c,5c,12,2,Italy,Finale Ligure,Finale Ligure - Boragni - Bastionata Boragni - Settore Sinistro,Mega Classic,22,10,2016,24
Flash,6c,6c,32,3,Italy,Finale Ligure,Finale Ligure - Boragni - Bastionata Boragni - Settore Sinistro,Mega Classic,22,10,2016,36
Red point,7b,7b,20,2,Italy,Val Pennavaire,Val Pennavaire - Terminal,Very Good,21,10,2016,44
Red point,7a,7a,15,2,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Attico,Very Good,19,10,2016,40
Flash,6b,6b,15,2,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Attico,Very Good,19,10,2016,32
Red point,7a,7a,10,2,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Attico,Very Good,19,10,2016,40
Flash,6c+,6c+,17,2,Italy,Finale Ligure,Finale Ligure - Valle Aquila - Attico,Very Good,19,10,2016,38
Red point,7c,7c,25,3,Italy,Val Pennavaire,Val Pennavaire - Euskal,Mega Classic,17,10,2016,48
Red point,7c+,7c+,20,3,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Biellesi - Sektor Alto,Mega Classic,10,12,2016,50
Flash,6c+,6c+,20,2,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Very Good,10,9,2016,38
Flash,6b+,6b+,52,2,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Mega Classic,10,9,2016,34
Flash,6c+,6c+,50,2,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Very Good,10,9,2016,38
Flash,6c,6c,25,3,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Mega Classic,10,9,2016,36
Flash,6c+,6c+,35,3,Italy,Val Varatella,Val Varatella - Toirano - Paretone di Toirano,Mega Classic,10,9,2016,38
Red point,7a+,7a+,15,3,Italy,Finale Ligure,Finale Ligure - Boragni - Sasso Scorpio,Mega Classic,10,8,2016,42
Red point,7a,7a,33,2,Italy,Finale Ligure,Finale Ligure - Boragni - Bastionata Boragni - Settore Sinistro,Very Good,10,8,2016,40
Flash,6b,6b,20,2,Italy,Finale Ligure,Finale Ligure - Boragni - Bastionata Boragni - Settore Sinistro,Very Good,10,8,2016,32
Flash,6b+,6b+,25,3,Italy,Finale Ligure,Finale Ligure - Boragni - Bastionata Boragni - Settore Sinistro,Mega Classic,10,8,2016,34
Flash,7a+,7a+,180,3,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Pilastro Lomasti,Mega Classic,10,2,2016,42
Flash,7a+,7a+,180,3,Italy,Val d'Aosta,Val d'Aosta - Verres - Donnas - Pilastro Lomasti,Mega Classic,10,2,2016,42
Flash,7a,7a,20,2,France,Giffre Valley,Giffre Valley - Anthon - Vert clair,Very Good,25,9,2016,40
Flash,6c,6c,22,2,France,Giffre Valley,Giffre Valley - Anthon - Potion magique,Very Good,25,9,2016,36
