Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,6a+,6a+,13,2,France,Vosges du Nord,Vosges du Nord - Langenfels - Andros,Classic,8,1,2015,30
Red point,7+,7+,13,1,Germany,Hainstadt,Hainstadt,Good,26,7,2015,34
Flash,5+,5+,14,2,Germany,Taunus,Taunus - Lorsbacher Wand,Very Good,28,6,2015,20
Red point,7,5.10c,15,2,Germany,Taunus,Taunus - Lorsbacher Wand,Very Good,28,6,2015,32
Flash,6-,6-,22,1,Germany,Schriesheim,Schriesheim - 3. Wandstufe,Good,22,6,2015,22
Flash,7-,7-,16,2,Germany,Schriesheim,Schriesheim - 3. Wandstufe,Classic,22,6,2015,30
Flash,5,5,13,1,Germany,Hainstadt,Hainstadt,Good,6,8,2015,18
Flash,6-,6-,13,1,Germany,Hainstadt,Hainstadt,Average,6,8,2015,22
Red point,7-,7-,13,2,Germany,Hainstadt,Hainstadt,Classic,6,8,2015,30
Flash,6+,6+,14,2,Germany,Hainstadt,Hainstadt,Classic,6,8,2015,28
Flash,6,6,13,2,Germany,Hainstadt,Hainstadt,Average,6,8,2015,24
Red point,6+,6+,6,1,Germany,Hainstadt,Hainstadt,Very Good,24,5,2015,28
Flash,6+,6+,25,3,Germany,Hainstadt,Hainstadt,Mega Classic,24,5,2015,28
Flash,6,6,15,1,Germany,Hainstadt,Hainstadt,Very Good,24,5,2015,24
Flash,6-,6-,18,2,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Betzenstein-Stierberg-Leupoldstein - Münchser Wand,Good,16,5,2015,22
Flash,6+,6+,25,2,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Mittleres Wiesenttal - Jubiläumswand,Classic,15,5,2015,28
Flash,5,5,25,2,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Mittleres Wiesenttal - Jubiläumswand,Good,15,5,2015,18
Flash,4,4,25,1,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Mittleres Wiesenttal - Jubiläumswand,Average,15,5,2015,14
Flash,16,16,45,1,Australia,Mt Tinbeerwah,Mt Tinbeerwah - Main Wall,Classic,4,8,2015,22
Flash,15,15,35,1,Australia,Mt Tinbeerwah,Mt Tinbeerwah - Main Wall,Very Good,4,8,2015,20
Flash,17,17,110,2,Australia,Mt Tibrogargan,Mt Tibrogargan - Desperation Wall,Very Good,4,8,2015,24
Flash,18,18,15,2,Australia,Mt Tibrogargan,Mt Tibrogargan - Celestial Wall,Classic,30,3,2015,28
Flash,17,17,15,2,Australia,Mt Tibrogargan,Mt Tibrogargan - Celestial Wall,Classic,30,3,2015,24
Flash,17,17,42,2,Australia,Brooyar,Brooyar - Eagle's Nest,Very Good,28,3,2015,24
Flash,16,16,15,1,Australia,Brooyar,Brooyar - Green Lane,Good,27,3,2015,22
Flash,15,15,20,1,Australia,Brooyar,Brooyar - Eagle's Nest,Very Good,27,3,2015,20
Flash,16,16,18,1,Australia,Brooyar,Brooyar - Black Stump Buttresses,Very Good,27,3,2015,22
Flash,16,16,10,2,Australia,Mackay,Mackay - Dumbleton,Good,19,3,2015,22
Flash,14,14,11,1,Australia,Mackay,Mackay - Dumbleton,Good,19,3,2015,18
Red point,21,21,15,2,Australia,Frederick Peak,Frederick Peak - South Sentinel - Supernova Wall,Classic,11,8,2014,34
Flash,18,18,9,1,Australia,Frederick Peak,Frederick Peak - South Sentinel - The Fairy Garden,Very Good,11,2,2014,28
Flash,16,16,20,1,Australia,Mt Stuart,Mt Stuart - The Playground,Very Good,21,9,2014,22
Flash,6,6,10,1,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Gößweinstein - Elfenwelt - Sektor Patsy,Good,20,8,2013,24
