Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,22,22,10,2,Australia,Berowra,Berowra - Ladder of Gloom Area,Very Good,18,8,2019,36
Flash,17,17,12,2,Australia,Berowra,Berowra - Blackboard Wall,Very Good,18,8,2019,24
Flash,21,21,15,2,Australia,Berowra,Berowra - Blackboard Wall,Very Good,18,8,2019,34
Flash,20,19,12,1,Australia,Berowra,Berowra - Bullet Hole Wall,Average,18,8,2019,32
Flash,18,18,12,1,Australia,Berowra,Berowra - Bullet Hole Wall,Very Good,18,8,2019,28
Red point,22,22,12,1,Australia,Berowra,Berowra - Bullet Hole Wall,Very Good,18,8,2019,36
Flash,21,21,15,2,Australia,Berowra,Berowra - Bullet Hole Wall,Very Good,18,8,2019,34
Flash,21,21,12,2,Australia,Berowra,Berowra - Bullet Hole Wall,Very Good,18,8,2019,34
Red point,5.12a,5.12a,14,2,United States,Boulder,Boulder - Boulder Canyon - Animal World And Beyond - Animal World - Lower Animal World,Very Good,8,3,2019,42
Flash,5.9,5.9,30,2,United States,Boulder,Boulder - Boulder Canyon - Animal World And Beyond - Animal World - Lower Animal World,Classic,8,3,2019,24
Flash,23,23,10,2,Australia,Elanora Heights,Elanora Heights - Heist Wall,Very Good,3,3,2019,38
Flash,17,17,18,2,Australia,Elanora Heights,Elanora Heights - Feather Wall,Very Good,3,3,2019,24
Flash,24,24,18,3,Australia,Elanora Heights,Elanora Heights - Main Wall,Very Good,3,3,2019,40
Flash,18,18,12,2,Australia,Elanora Heights,Elanora Heights - Heist Wall,Very Good,3,3,2019,28
Flash,17,17,10,2,Australia,Elanora Heights,Elanora Heights - Heist Wall,Classic,3,3,2019,24
Flash,26,26,15,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Gulf War Wall,Very Good,17,2,2019,44
Flash,21,21,12,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Steep Wall,Very Good,17,2,2019,34
Flash,18,18,18,0,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Shady Alley,Average,17,2,2019,28
Flash,19,19,20,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Shady Alley,Good,17,2,2019,30
Red point,27,27,25,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side',Very Good,19,12,2018,46
Flash,25,25,25,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side',Classic,19,12,2018,42
Flash,26,26,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,25,11,2018,44
Flash,22,23,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Good,25,11,2018,36
Flash,24,24,20,1,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Binary Cave,Good,18,11,2018,40
Flash,18,18,12,1,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Binary Cave,Very Good,18,11,2018,28
Flash,24,24,48,3,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Ben Trovato Wall,Classic,18,11,2018,40
Flash,26,26,67,3,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Ben Trovato Wall,Very Good,18,11,2018,44
Flash,23,23,17,2,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Ben Trovato Wall,Very Good,18,11,2018,38
Flash,25,25,27,3,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Ben Trovato Wall,Very Good,18,11,2018,42
Red point,28,28,25,3,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Ben Trovato Wall,Classic,18,11,2018,48
Flash,24,24,20,2,Australia,New Nowra - Braidwood Road,New Nowra - Braidwood Road - Tianjara Falls - Homogenized Huskisson Homosapian and the homosexual formally known as Graeme Hill,Average,11,11,2018,40
Flash,22,22,25,2,Australia,New Nowra - Braidwood Road,New Nowra - Braidwood Road - Tianjara Falls - Homogenized Huskisson Homosapian and the homosexual formally known as Graeme Hill,Classic,11,11,2018,36
Flash,18,18,30,2,Australia,New Nowra - Braidwood Road,New Nowra - Braidwood Road - Tianjara Falls - Bill James Testimonial Gully,Very Good,11,11,2018,28
Flash,19,19,150,3,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Sweet Dreams Walls,Very Good,11,4,2018,30
Flash,6c+,6c+,20,2,Greece,Leonidio,Leonidio - Lakkos - Sabaton - Olive Groove,Good,26,10,2018,38
Red point,7c+,7c,25,3,Greece,Leonidio,Leonidio - Elona - La Maison des Chèvres,Classic,25,10,2018,50
Flash,6c,6c,25,2,Greece,Leonidio,Leonidio - Elona - La Maison des Chèvres,Very Good,25,10,2018,36
Red point,8a,7c+,35,3,Greece,Leonidio,Leonidio - Elona - Nifáda,Very Good,25,10,2018,52
Flash,7a,7a,15,2,Greece,Leonidio,Leonidio - Elona - Nifáda,Average,25,10,2018,40
Flash,6c,6c,15,1,Greece,Leonidio,Leonidio - Elona - Nifáda,Good,25,10,2018,36
Red point,8a,7c+,25,1,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Very Good,24,10,2018,52
Flash,6c,6c+,20,2,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Good,24,10,2018,36
Flash,6c,6c,20,1,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Good,24,10,2018,36
Flash,7a,7a,22,2,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Very Good,24,10,2018,40
Flash,7b,7b,25,2,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Very Good,24,10,2018,44
Flash,8a,7c+,20,2,Greece,Leonidio,Leonidio - Elona - Elona - Lower,Very Good,23,10,2018,52
Flash,7c+,7c,30,3,Greece,Leonidio,Leonidio - Elona - Elona - Main,Classic,23,10,2018,50
Flash,7c,7b+,20,2,Greece,Leonidio,Leonidio - Elona - Elona - Main,Good,23,10,2018,48
Flash,7a,7a,22,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Left,Very Good,22,10,2018,40
Flash,6c+,6c+,25,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Left,Classic,22,10,2018,38
Flash,7b,7a+,38,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Very Good,22,10,2018,44
Flash,6b/b+,6b,20,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Good,22,10,2018,33
Flash,6b+,6b+,20,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Good,22,10,2018,34
Flash,6b,6b+,12,2,Greece,Leonidio,Leonidio - Vaskina - Twin Caves,Good,21,10,2018,32
Flash,7b,7b,22,3,Greece,Leonidio,Leonidio - Vaskina - Twin Caves,Very Good,21,10,2018,44
Red point,8a+,8a+,25,3,Greece,Leonidio,Leonidio - Vaskina - Twin Caves,Classic,21,10,2018,54
Flash,6b+,6b+,25,1,Greece,Kalymnos,Kalymnos - Telendos - Glaros,Average,18,10,2018,34
Flash,6c,6b+,35,2,Greece,Kalymnos,Kalymnos - Armeos - Spartacus,Very Good,17,10,2018,36
Flash,7c+,7c,30,3,Greece,Kalymnos,Kalymnos - Armeos - Jurassic Park,Classic,17,10,2018,50
Red point,8a,7c+,30,3,Greece,Kalymnos,Kalymnos - Kandouni - Saint Photis - Icare,Mega Classic,16,10,2018,52
Flash,7a+,7a+,20,3,Greece,Kalymnos,Kalymnos - Kandouni - Saint Photis - Icare,Classic,16,10,2018,42
Flash,7b+,7b,30,3,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Classic,15,10,2018,46
Flash,6c,6c,25,3,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Classic,15,10,2018,36
Red point,7c,7c,30,3,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,15,10,2018,48
Flash,6c,6c,35,3,Greece,Kalymnos,Kalymnos - Skalia - Ghost Kitchen - Ghost Kitchen,Very Good,14,10,2018,36
Flash,7b+,7b+,38,3,Greece,Kalymnos,Kalymnos - Skalia - Ghost Kitchen - Ghost Kitchen,Classic,14,10,2018,46
Flash,6c/c+,6c,25,3,Greece,Kalymnos,Kalymnos - Skalia - Ghost Kitchen - Ghost Kitchen,Classic,14,10,2018,37
Flash,7a,7a,30,3,Greece,Kalymnos,Kalymnos - Skalia - Ghost Kitchen - Ghost Kitchen,Very Good,14,10,2018,40
Flash,7a,7a,30,3,Greece,Kalymnos,Kalymnos - Armeos - Panorama,Very Good,13,10,2018,40
Flash,6b,6b,16,1,Greece,Kalymnos,Kalymnos - Armeos - Panorama,Classic,13,10,2018,32
Flash,7b+,7b,40,3,Greece,Kalymnos,Kalymnos - Armeos - Panorama,Mega Classic,13,10,2018,46
Red point,7c+,7c,20,2,Greece,Kalymnos,Kalymnos - Armeos - Spartan Wall,Classic,13,10,2018,50
Flash,7c+,7c,25,3,Greece,Kalymnos,Kalymnos - Telendos - Pescatore,Classic,10,11,2018,50
Flash,8a,7c+,25,3,Greece,Kalymnos,Kalymnos - Telendos - Pescatore,Classic,10,11,2018,52
Flash,7a,7a,20,1,Greece,Kalymnos,Kalymnos - Telendos - Pescatore,Average,10,11,2018,40
Flash,6b,6b,18,1,Greece,Kalymnos,Kalymnos - Telendos - Pescatore,Very Good,10,11,2018,32
Flash,7a+,7a+,30,2,Greece,Kalymnos,Kalymnos - Sikati Bay - Sikati Cave,Very Good,10,11,2018,42
Flash,7c+,7c,33,3,Greece,Kalymnos,Kalymnos - Sikati Bay - Sikati Cave,Classic,10,11,2018,50
Flash,7c,7b+,36,3,Greece,Kalymnos,Kalymnos - Armeos - Ivory Tower,Classic,10,10,2018,48
Flash,6b,6b,30,2,Greece,Kalymnos,Kalymnos - Armeos - Ivory Tower,Mega Classic,10,10,2018,32
Flash,6c,6c,30,2,Greece,Kalymnos,Kalymnos - Armeos - Ivory Tower,Classic,10,10,2018,36
Flash,7b+,7b+,36,2,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Very Good,10,9,2018,46
Flash,7b,7b,25,2,Greece,Kalymnos,Kalymnos - Myrties - Gerakios Upper Cave,Good,10,8,2018,44
Flash,6c+,6c+,35,2,Greece,Kalymnos,Kalymnos - Myrties - Gerakios Upper Cave,Good,10,8,2018,38
Flash,25,25,25,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall,Very Good,10,1,2018,42
Flash,21,21,30,3,Australia,Nowra,Nowra - Thompson's Point - Little Grease Cave,Classic,9,9,2018,34
Red point,27,27,12,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Good,9,9,2018,46
Red point,27,27,20,3,Australia,Nowra,Nowra - Thompson's Point - The Pocketed Wall,Classic,9,2,2018,46
Red point,31,31,10,3,Australia,Nowra,Nowra - Thompson's Point - Little Grease Cave,Classic,9,2,2018,56
Red point,31,31,15,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Equaliser Wall,Mega Classic,6,11,2018,56
Flash,24,24,17,3,Australia,The Woolwash,The Woolwash - The Junkyard Cave,Good,6,3,2018,40
Flash,26,26,25,3,Australia,The Woolwash,The Woolwash - The Junkyard Cave,Classic,6,3,2018,44
Flash,18,18,14,1,Australia,The Woolwash,The Woolwash - The Junkyard Cave,Average,6,3,2018,28
Flash,23,23,15,2,Australia,The Woolwash,The Woolwash - The Junkyard Cave,Good,6,3,2018,38
Flash,23,23,12,2,Australia,The Woolwash,The Woolwash - The Junkyard Cave,Very Good,6,3,2018,38
Flash,28,28,15,3,Australia,The Woolwash,The Woolwash - The Junkyard Cave,Very Good,6,3,2018,48
Flash,27,27,18,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - The Devils Circus,Classic,27,5,2018,46
Flash,23,23,35,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Jean Jaurès Wall,Average,27,5,2018,38
Red point,28,28,12,2,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Good,5,12,2018,48
Flash,25,25,15,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper),Good,5,5,2018,42
Flash,24,24,12,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper),Very Good,5,5,2018,40
Flash,23,23,16,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper),Good,5,5,2018,38
Flash,25,25,16,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Good,29,4,2018,42
Flash,25,25,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Classic,29,4,2018,42
Flash,25,25,16,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Good,29,4,2018,42
Red point,31,31,20,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Bardens Lookout - Adults Only Cave,Very Good,28,4,2018,56
Flash,24,24,28,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Good,21,4,2018,40
Flash,24,24,8,2,Australia,Nowra,Nowra - The Grotto Cliffline - The Hood Area,Very Good,15,4,2018,40
Red point,28,29,20,2,Australia,Nowra,Nowra - The Grotto Cliffline - The Hood Area,Classic,15,4,2018,48
Red point,30,30,20,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper),Mega Classic,3,11,2018,54
Red point,26,26,26,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Classic,3,4,2018,44
Flash,25,25,22,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Very Good,2,4,2018,42
Flash,25,25,22,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Good,2,4,2018,42
Red point,28,28,22,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Very Good,2,4,2018,48
Flash,24,24,20,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Classic,2,4,2018,40
Flash,23,23,25,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Very Good,28,1,2018,38
Red point,29,29,18,2,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Good,18,11,2017,51
Red point,30,30,20,2,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Very Good,11,5,2017,54
Red point,28,29,17,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Classic,21,10,2017,48
Flash,24,24,15,3,Australia,Victoria Range,Victoria Range - Mt Fox Area - Muline Crag,Very Good,10,5,2017,40
Red point,30,30,14,3,Australia,Victoria Range,Victoria Range - Mt Fox Area - Muline Crag,Mega Classic,10,5,2017,54
Flash,29,29,25,3,Australia,Victoria Range,Victoria Range - Mt Fox Area - Muline Crag,Mega Classic,10,5,2017,51
Red point,28,28,25,3,Australia,Mt Stapylton Amphitheatre,Mt Stapylton Amphitheatre - Taipan Wall - South,Classic,10,4,2017,48
Flash,26,26,26,3,Australia,Mt Stapylton Amphitheatre,Mt Stapylton Amphitheatre - Taipan Wall - South,Classic,10,2,2017,44
Flash,22,22,15,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall,Very Good,24,9,2017,36
Flash,21,21,16,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall,Very Good,24,9,2017,34
Flash,23,23,15,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall,Very Good,24,9,2017,38
Red point,28,28,30,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Porters Pass - Self Portrait Wall,Very Good,23,9,2017,48
Red point,27,27,18,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Classic,16,7,2017,46
Red point,32,32,9,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Classic,16,7,2017,58
Red point,25,25,8,0,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Average,7,2,2017,42
Red point,26,26,18,2,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Good,7,1,2017,44
Red point,32,31,25,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Classic,6,3,2017,58
Red point,30,30,12,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Hood Area,Classic,28,5,2017,54
Red point,29,29,20,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Hood Area,Very Good,28,5,2017,51
Red point,30,30,22,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,16,4,2017,54
Red point,27,27,20,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,16,4,2017,46
Red point,31,31,20,3,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Classic,25,2,2017,56
Flash,23,23,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Porters Pass - La La Land Area,Classic,29,1,2017,38
Red point,30,30,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - White Linen Wall,Very Good,27,1,2017,54
Flash,23,23,12,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Average,26,1,2017,38
Red point,26,26,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,15,1,2017,44
Flash,23,23,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Good,15,1,2017,38
Red point,29,29,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Very Good,15,1,2017,51
Red point,29,29,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Classic,1,7,2017,51
Red point,27,27,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Classic,1,1,2017,46
Red point,28,28,25,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper),Very Good,22,12,2016,48
Flash,27,27,20,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper),Classic,22,12,2016,46
Red point,29,29,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Mega Classic,13,11,2016,51
Flash,24,24,33,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Good,13,11,2016,40
Red point,25,25,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall,Mega Classic,30,10,2016,42
Flash,25,25,25,2,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Binary Cave,Good,29,10,2016,42
Flash,25,25,25,3,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Ben Trovato Wall,Classic,29,10,2016,42
Flash,22,22,22,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside,Classic,23,10,2016,36
Flash,23,23,24,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside,Very Good,23,10,2016,38
Flash,25,25,20,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside,Very Good,23,10,2016,42
Flash,27,27,22,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside,Very Good,23,10,2016,46
Red point,7b+,7b+,45,3,France,Chateauvert,Chateauvert - La Grande Face,Classic,22,9,2016,46
Red point,32,32,16,3,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Mega Classic,8,7,2016,58
Red point,30,30,20,3,Australia,Nowra,Nowra - Bomaderry Creek - Cheesedale - Cheesemonster Wall,Classic,26,6,2016,54
Red point,31,31,20,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Diamond Falls - Mr Wall,Classic,22,5,2016,56
Flash,24,24,22,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall,Very Good,16,4,2016,40
Flash,26,26,18,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall,Very Good,16,4,2016,44
Flash,22,22,20,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall,Good,16,4,2016,36
Red point,28,28,25,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,4,10,2016,48
Flash,23,23,20,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Average,4,1,2016,38
Flash,22,22,10,1,Australia,Arapiles,Arapiles - Pilot Error Cliffs - Pilot Error Area,Good,24,3,2016,36
Flash,7a+,7a+,30,3,Greece,Kalymnos,Kalymnos - Telendos - Irox,Mega Classic,11,1,2015,42
Flash,7c+,7c,20,3,Greece,Kalymnos,Kalymnos - Telendos - Irox,Very Good,11,1,2015,50
Flash,7a,7a,30,3,Greece,Kalymnos,Kalymnos - Telendos - Irox,Mega Classic,11,1,2015,40
Red point,7c+,7c+,33,3,Greece,Kalymnos,Kalymnos - Armeos - Iannis,Classic,11,1,2015,50
Red point,8b,8a+,32,3,Greece,Kalymnos,Kalymnos - Armeos - Iannis,Classic,11,1,2015,56
Red point,8a,8a,70,3,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Mega Classic,11,1,2015,52
Flash,6c,6c,40,3,Greece,Kalymnos,Kalymnos - Armeos - Spartan Wall,Classic,11,1,2015,36
Flash,6c,6c,40,3,Greece,Kalymnos,Kalymnos - Armeos - Spartan Wall,Classic,11,1,2015,36
Red point,8a,7c+,20,3,Greece,Kalymnos,Kalymnos - Armeos - Spartacus,Classic,11,1,2015,52
Flash,7b+,7b,20,3,Greece,Kalymnos,Kalymnos - Armeos - Spartacus,Classic,11,1,2015,46
Flash,7b+,7b+,45,3,Greece,Kalymnos,Kalymnos - Armeos - Spartacus,Very Good,11,1,2015,46
Flash,7c,7b+,33,2,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Classic,11,1,2015,48
Flash,7a+,7a+,15,2,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Very Good,11,1,2015,42
Red point,7c+,7c,30,3,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Classic,11,1,2015,50
Red point,8a,7c+,40,3,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Local Freezer,Classic,11,1,2015,52
Flash,7c+,7c+,20,3,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Local Freezer,Very Good,11,1,2015,50
Flash,7b,7a+,20,2,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Local Freezer,Very Good,11,1,2015,44
Flash,6c,6c,25,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Very Good,11,1,2015,36
Flash,7b,7b,25,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Classic,11,1,2015,44
Red point,29,29,10,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - White Linen Wall,Very Good,10,4,2015,51
Red point,27,27,20,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Classic,10,4,2015,46
Flash,21,21,15,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower),Very Good,10,3,2015,34
Flash,13,13,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Very Good,29,8,2015,16
Flash,18,18,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Very Good,29,8,2015,28
Red point,25,25,30,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Very Good,29,8,2015,42
Flash,26,26,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Classic,29,8,2015,44
Flash,25,25,25,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Very Good,29,8,2015,42
Flash,23,23,30,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Classic,29,8,2015,38
Red point,31,31,20,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Bardens Lookout - Adults Only Cave,Mega Classic,23,8,2015,56
Red point,28,28,20,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Hood Area,Classic,15,8,2015,48
Red point,31,31,10,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Classic,25,7,2015,56
Red point,28,28,22,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,28,6,2015,48
Flash,23,23,22,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,28,6,2015,38
Red point,29,29,25,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Bardens Lookout - Adults Only Cave,Classic,28,3,2015,51
Red point,31,30,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,15,3,2015,56
Flash,24,24,25,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Average,14,3,2015,40
Flash,26,26,25,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Good,3,1,2015,44
Flash,22,22,20,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Good,3,1,2015,36
Flash,23,23,25,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Very Good,3,1,2015,38
Flash,25,25,25,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Very Good,3,1,2015,42
Flash,28,28,18,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Diamond Falls - Mr Wall,Mega Classic,2,7,2015,48
Red point,30,30,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Classic,31,1,2015,54
Red point,27,27,10,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - White Linen Wall,Very Good,31,1,2015,46
