Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,7b+,7b+,28,3,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Classic,11,3,2017,46
Flash,6c+,6c,20,1,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Average,11,3,2017,38
Flash,6c,6b+,20,1,Greece,Leonidio,Leonidio - Elona - H.A.D.A.,Good,11,3,2017,36
Flash,6b+/c,6b+,20,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Very Good,11,2,2017,35
Flash,6b+,6b+,20,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Very Good,11,2,2017,34
Flash,7b,7b,38,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Mega Classic,11,2,2017,44
Flash,6b/b+,6b,20,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Mega Classic,11,2,2017,33
Flash,6c,6c,20,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Good,11,2,2017,36
Flash,7a+,7b,38,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Classic,11,2,2017,42
Flash,7c,7c+,40,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Classic,11,2,2017,48
Red point,6c,6c,40,3,Greece,Kalymnos,Kalymnos - Armeos - Spartan Wall,Mega Classic,31,10,2017,36
Flash,6c+,6c+,37,1,Greece,Kalymnos,Kalymnos - Armeos - Spartan Wall,Average,31,10,2017,38
Flash,6a+,6b,40,2,Greece,Kalymnos,Kalymnos - Telendos - Eros,Very Good,29,10,2017,30
Flash,8a,8a,35,2,Greece,Kalymnos,Kalymnos - Telendos - Eros,Very Good,29,10,2017,52
Flash,7c,7c+,28,3,Greece,Kalymnos,Kalymnos - Telendos - Eros,Classic,29,10,2017,48
Flash,7a+,7a+,26,2,Greece,Kalymnos,Kalymnos - Telendos - Eros,Good,29,10,2017,42
Red point,6c+,6c+,25,2,Greece,Kalymnos,Kalymnos - Telendos - Eros,Very Good,29,10,2017,38
Flash,7a+,7a+,35,2,Greece,Kalymnos,Kalymnos - Telendos - Eros,Very Good,29,10,2017,42
Flash,6a+,5c,28,3,Greece,Kalymnos,Kalymnos - Myrties - Gerakios Main,Classic,28,10,2017,30
Flash,6a+,6a+,25,1,Greece,Kalymnos,Kalymnos - Myrties - Gerakios Upper Cave,Good,28,10,2017,30
Flash,6b,6b,15,2,Greece,Kalymnos,Kalymnos - Myrties - Gerakios Upper Cave,Good,28,10,2017,32
Red point,8a,8a,25,2,Greece,Kalymnos,Kalymnos - Myrties - Gerakios Upper Cave,Very Good,28,10,2017,52
Red point,7a,7a,20,2,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Good,26,10,2017,40
Flash,7b,7b,20,2,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Good,26,10,2017,44
Red point,7c,7c,30,3,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,26,10,2017,48
Red point,7a,7a,25,1,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Average,26,10,2017,40
Red point,6c,6c,27,2,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Summer Wine,Very Good,25,10,2017,36
Red point,8a,8a,15,3,Greece,Kalymnos,Kalymnos - Armeos - North Cape - North Cape Main,Very Good,25,10,2017,52
Flash,6c+,6c+,12,1,Greece,Kalymnos,Kalymnos - Armeos - North Cape - North Cape Main,Good,25,10,2017,38
Flash,6c,6c,15,2,Greece,Kalymnos,Kalymnos - Armeos - North Cape - North Cape Main,Very Good,23,10,2017,36
Flash,6b+,6b+,35,2,Greece,Kalymnos,Kalymnos - Armeos - North Cape - North Cape Main,Good,23,10,2017,34
Flash,7b+,7c,15,3,Greece,Kalymnos,Kalymnos - Armeos - North Cape - North Cape Main,Classic,23,10,2017,46
Red point,7b+,7b+,20,3,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Magoulias,Very Good,23,10,2017,46
Red point,7c+,7c,18,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta Valley - Diagoras Cave,Good,21,10,2017,50
Flash,6c+,6c+,15,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta Valley - Diagoras Cave,Good,21,10,2017,38
Flash,7a+,7a+,18,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta Valley - Diagoras Cave,Very Good,21,10,2017,42
Flash,6c+,6c+,16,1,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta Valley - Diagoras Cave,Good,21,10,2017,38
Red point,6c,6c,40,3,Greece,Kalymnos,Kalymnos - Armeos - Spartan Wall,Mega Classic,20,10,2017,36
Red point,7c,7c,40,3,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Mega Classic,20,10,2017,48
Red point,7c,7c,40,3,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Mega Classic,20,10,2017,48
Red point,6c,6c,25,2,Greece,Kalymnos,Kalymnos - Armeos - Afternoon,Don't Bother,18,10,2017,36
Red point,7c,7c,40,3,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Mega Classic,18,10,2017,48
Flash,6c,6c,15,2,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Summer Wine,Good,18,10,2017,36
Flash,6b+,6b+,25,3,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Summer Wine,Very Good,17,10,2017,34
Flash,6c,6c,27,2,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Summer Wine,Very Good,17,10,2017,36
Flash,7a,7a+,25,1,Greece,Kalymnos,Kalymnos - Arginonta - Summertime - Summer Wine,Average,17,10,2017,40
Flash,6c+,6c+,25,3,Greece,Kalymnos,Kalymnos - Emporios - Kastri - Kastri Main,Classic,17,10,2017,38
Flash,7a+,7a+,40,3,Greece,Kalymnos,Kalymnos - Emporios - Kastri - Kastri Main,Very Good,17,10,2017,42
Flash,26,26,28,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - The Belly of The Pit,Classic,13,10,2017,44
Flash,27,27,36,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Waylander,Very Good,13,10,2017,46
Red point,27,27,25,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter',Very Good,10,8,2017,46
Red point,28,28,30,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter',Very Good,10,8,2017,48
Red point,28,28,25,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper),Very Good,10,2,2017,48
Red point,24,24,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,10,1,2017,40
Red point,24,24,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,10,1,2017,40
Flash,24,24,27,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,27,9,2017,40
Flash,24,24,22,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,27,9,2017,40
Flash,26,27,35,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Classic,27,9,2017,44
Red point,18,18,20,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,24,9,2017,28
Red point,30,30,30,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter',Very Good,20,9,2017,54
Red point,28,28,22,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Classic,9,3,2017,48
Red point,24,24,20,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Classic,9,3,2017,40
Red point,27,27,18,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - The Devils Circus,Classic,21,8,2017,46
Red point,24,24,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Classic,18,8,2017,40
Red point,26,26,15,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - The Devils Circus,Very Good,13,8,2017,44
Red point,26,26,13,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bowens Creek - Aliens' Domain,Very Good,8,5,2017,44
Flash,27,27,15,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - The Devils Circus,Very Good,29,7,2017,46
Red point,27,27,18,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - The Devils Circus,Good,29,7,2017,46
Flash,24,24,10,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - The Devils Circus,Average,23,7,2017,40
Flash,26,26,15,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - The Devils Circus,Very Good,23,7,2017,44
Flash,21,21,28,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Diamond Falls - Access Ledge,Good,22,7,2017,34
Red point,27,27,25,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall,Very Good,16,7,2017,46
Red point,23,23,25,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall,Very Good,16,7,2017,38
Flash,22,22,12,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - War Babies Wall,Good,7,1,2017,36
Flash,21,21,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - War Babies Wall,Good,7,1,2017,34
Red point,18,18,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Good,7,1,2017,28
Red point,22,22,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Very Good,7,1,2017,36
Red point,23,23,23,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Classic,28,5,2017,38
Red point,23,23,23,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Classic,28,5,2017,38
Red point,23,23,25,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall,Very Good,5,7,2017,38
Red point,27,27,27,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall,Very Good,5,7,2017,46
Flash,17,17,12,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - War Babies Wall,Good,5,7,2017,24
Red point,30,30,25,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter',Classic,5,2,2017,54
Flash,23,23,22,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,30,4,2017,38
Flash,22,22,22,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Very Good,30,4,2017,36
Flash,24,24,35,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Classic,30,4,2017,40
Flash,18,18,20,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,30,4,2017,28
Flash,24,24,33,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,30,4,2017,40
Flash,22,22,28,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,30,4,2017,36
Flash,23,22,30,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,30,4,2017,38
Flash,23,23,22,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Good,30,4,2017,38
Flash,26,26,35,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Oronga Crags - Banksy Wall,Very Good,30,4,2017,44
Red point,23,23,15,1,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter',Good,29,4,2017,38
Flash,23,23,18,2,Australia,Blue Mountains,Blue Mountains - Medlow Bath - Pole 28,Very Good,17,4,2017,38
Flash,25,25,18,2,Australia,Blue Mountains,Blue Mountains - Medlow Bath - Pole 28,Good,17,4,2017,42
Flash,24,24,15,1,Australia,Blue Mountains,Blue Mountains - Medlow Bath - Pole 28,Very Good,17,4,2017,40
Flash,23,23,15,1,Australia,Blue Mountains,Blue Mountains - Medlow Bath - Pole 28,Good,17,4,2017,38
Flash,22,22,10,1,Australia,Blue Mountains,Blue Mountains - Medlow Bath - Pole 28,Average,17,4,2017,36
Flash,23,23,15,1,Australia,Blue Mountains,Blue Mountains - Medlow Bath - Pole 28,Good,17,4,2017,38
Flash,20,20,25,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Mount Piddington - Eternity Area,Very Good,14,4,2017,32
Red point,24,24,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Good,4,8,2017,40
Flash,21,21,8,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Average,4,8,2017,34
Flash,18,18,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Good,4,8,2017,28
Flash,21,21,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Average,4,8,2017,34
Red point,22,22,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall,Very Good,4,8,2017,36
Flash,6b+,6b+,38,3,Spain,Chulilla,Chulilla - Pantano - Chorreras,Mega Classic,3,7,2017,34
Flash,7a+,7a+,20,2,Spain,Chulilla,Chulilla - Pantano - Chorreras,Classic,3,7,2017,42
Flash,7a,7a,37,3,Spain,Chulilla,Chulilla - Pantano - Chorreras,Very Good,3,7,2017,40
Flash,7b,7b,50,3,Spain,Chulilla,Chulilla - Pantano - Chorreras,Mega Classic,3,7,2017,44
Flash,7a,7a+,30,3,Spain,Chulilla,Chulilla - Pantano - Chorreras,Mega Classic,3,7,2017,40
Red point,7a,7a,30,2,Spain,Chulilla,Chulilla - Pantano - Cañaveral,Average,3,6,2017,40
Flash,7a+,7a+,35,3,Spain,Chulilla,Chulilla - Pantano - Cañaveral,Classic,3,6,2017,42
Flash,7a,7a,20,2,Spain,Chulilla,Chulilla - Pantano - Cañaveral,Very Good,3,6,2017,40
Red point,8a,8a,38,3,Spain,Chulilla,Chulilla - Pantano - Balconcito,Mega Classic,3,4,2017,52
Flash,6c+,6c+,28,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Very Good,3,4,2017,38
Flash,6c,6c,18,1,Spain,Chulilla,Chulilla - Pantano - Oasis,Average,3,2,2017,36
Red point,8a,7c+,38,3,Spain,Chulilla,Chulilla - Pantano - Balconcito,Mega Classic,3,1,2017,52
Flash,7a+,7a+,30,2,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Very Good,3,1,2017,42
Flash,6a,6a,36,3,Spain,Chulilla,Chulilla - Tabaira - Fantasía,Classic,28,2,2017,28
Flash,6b+,6b+,27,3,Spain,Chulilla,Chulilla - Tabaira - Fantasía,Very Good,28,2,2017,34
Flash,6a,6a,28,2,Spain,Chulilla,Chulilla - Tabaira - Fantasía,Good,28,2,2017,28
Red point,7c+,7c+,28,3,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Classic,26,2,2017,50
Flash,7a,7a,27,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Good,26,2,2017,40
Red point,8a,8a,28,2,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Very Good,25,2,2017,52
Flash,6b+,6b+,27,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Good,25,2,2017,34
Flash,7a,7a,30,2,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Classic,25,2,2017,40
Red point,7c,7c,20,3,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Very Good,23,2,2017,48
Flash,6b+,6b+,35,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Good,23,2,2017,34
Flash,6b+,6b+,30,2,Spain,Chulilla,Chulilla - Pantano - Master,Good,22,2,2017,34
Red point,7c+,7c+,30,3,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Classic,22,2,2017,50
Flash,6b,6b,18,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Very Good,22,2,2017,32
Flash,7a+,7a+,27,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Very Good,22,2,2017,42
Flash,7a+,7a,25,2,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Very Good,20,2,2017,42
Flash,6a+,6a+,24,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Good,20,2,2017,30
Flash,7a+,7a+,27,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Very Good,20,2,2017,42
Flash,7a,7a,35,3,Spain,Chulilla,Chulilla - Pantano - Pared Blanca / Monte De Venus,Classic,20,2,2017,40
Red point,7c,7c,30,3,Spain,Chulilla,Chulilla - Pantano - Algarrobo,Mega Classic,19,2,2017,48
Flash,7a,6c+,29,2,Spain,Chulilla,Chulilla - Pantano - Oasis,Very Good,19,2,2017,40
Flash,7a+,7a+,35,3,Spain,Chulilla,Chulilla - Pantano - Oasis,Classic,17,2,2017,42
Flash,6b+,6b+,20,1,Spain,Chulilla,Chulilla - Chulilla Town - Pared de Enfrente - Tierra de nadie,Good,16,2,2017,34
Flash,7a,6c+,22,2,Spain,Chulilla,Chulilla - Chulilla Town - Pared de Enfrente - Tierra de nadie,Good,16,2,2017,40
Red point,27,27,36,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Waylander,Classic,2,5,2017,46
Flash,21,21,20,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Pierces Pass - Lunch Ledge,Average,29,1,2017,34
Flash,22,22,25,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Pierces Pass - Lunch Ledge,Average,29,1,2017,36
Flash,25,25,20,1,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Good,26,1,2017,42
Red point,24,24,20,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Farside - Main Wall,Classic,26,1,2017,40
Red point,23,23,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Very Good,22,1,2017,38
Red point,23,23,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Very Good,22,1,2017,38
Red point,24,24,14,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Very Good,22,1,2017,40
Red point,27,27,25,1,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side',Good,22,1,2017,46
Flash,24,24,20,1,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side',Average,22,1,2017,40
Flash,26,26,28,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side',Good,22,1,2017,44
Flash,23,23,15,1,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter',Good,21,1,2017,38
Flash,22,22,30,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Catch the Wind Area,Classic,1,8,2017,36
Flash,25,25,35,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Catch the Wind Area,Very Good,1,8,2017,42
Flash,24,24,30,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Catch the Wind Area,Classic,1,8,2017,40
Flash,24,24,18,0,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Don't Bother,1,2,2017,40
Flash,24,24,15,0,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Don't Bother,1,2,2017,40
Flash,24,24,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Good,1,2,2017,40
Flash,24,24,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Good,1,2,2017,40
Flash,25,25,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Classic,1,2,2017,42
Red point,24,24,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,30,12,2016,40
Red point,24,24,22,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Classic,28,12,2016,40
Red point,24,24,22,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Classic,28,12,2016,40
Red point,22,22,20,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Good,28,12,2016,36
Flash,23,23,25,3,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Very Good,28,12,2016,38
Flash,26,26,25,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Very Good,28,12,2016,44
Red point,19,19,23,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Good,28,12,2016,30
Red point,28,28,38,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Waylander,Classic,27,12,2016,48
Flash,26,26,36,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Waylander,Very Good,18,12,2016,44
Red point,23,23,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,12,10,2016,38
Flash,26,26,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,12,3,2016,44
Red point,23,23,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,12,3,2016,38
Flash,24,24,15,0,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower),Good,20,11,2016,40
Flash,23,23,18,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower),Good,20,11,2016,38
Flash,26,26,14,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower),Average,20,11,2016,44
Red point,25,25,15,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower),Average,20,11,2016,42
Red point,23,23,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall,Very Good,19,11,2016,38
Flash,25,25,25,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Cooper's Crag,Very Good,13,11,2016,42
Red point,26,26,30,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Cooper's Crag,Mega Classic,13,11,2016,44
Red point,24,24,25,2,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Cooper's Crag,Very Good,13,11,2016,40
Red point,27,27,10,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - White Linen Wall,Good,11,6,2016,46
Red point,24,24,14,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Very Good,11,6,2016,40
Red point,29,29,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Good,11,6,2016,51
Flash,23,23,30,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Good,30,10,2016,38
Flash,24,24,33,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Good,30,10,2016,40
Red point,23,23,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall,Very Good,30,10,2016,38
Red point,25,25,12,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Average,23,10,2016,42
Red point,24,24,14,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Very Good,23,10,2016,40
Flash,26,26,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Very Good,15,10,2016,44
Red point,24,24,14,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Very Good,15,10,2016,40
Red point,24,24,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Classic,15,10,2016,40
Flash,19,19,150,3,Australia,Blue Mountains,Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Sweet Dreams Walls,Classic,10,8,2016,30
Red point,27,27,36,1,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - Marchant's Canyon Crags - Waylander,Very Good,10,3,2016,46
Red point,25,25,12,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Classic,10,2,2016,42
Flash,18,18,10,0,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Don't Bother,10,2,2016,28
Red point,19,19,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Average,10,2,2016,30
Red point,27,27,25,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Classic,24,9,2016,46
Flash,23,23,12,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Average,17,9,2016,38
Red point,27,27,20,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Very Good,17,9,2016,46
Flash,23,23,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Good,17,9,2016,38
Red point,27,27,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area,Good,17,9,2016,46
