Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Rechter Ausstieg;Rechter Ausstieg;Red point;5+;5.8;Sport;;;;2;*;13995613;http://www.thecrag.com/route/13995613;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Lorsbacher Wand;Good;20.08.2019 02:00;20.08.2019 22:05;
Verschissenes Eck;Beschissenes Eck;Red point;7;7;Sport;;;;2;*;13996111;http://www.thecrag.com/route/13996111;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Lorsbacher Wand;Good;20.08.2019 02:00;20.08.2019 22:05;
Edi-Route Direkter Ausstieg;Edi Route Direkter Ausstieg;Flash;7;7-;Sport;;;;1;**;13996309;http://www.thecrag.com/route/13996309;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Lorsbacher Wand;Classic;20.08.2019 02:00;20.08.2019 22:05;
Einstiegsvariante;Einstiegsvariante;Flash;5+;5.10a;Sport;;;;1;**;13995319;http://www.thecrag.com/route/13995319;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Lorsbacher Wand;Good;20.08.2019 02:00;20.08.2019 22:05;
Papy Volant;Papy Volant;Red point;5b;5b;Sport;;12m;;2;**;456715311;http://www.thecrag.com/route/456715311;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Les mains noires;Mega Classic;11.08.2019 02:00;11.08.2019 21:39;
Les trois curés;Les trois curés;Flash;6a+;6a+;Sport;;18m;;1;**;456714939;http://www.thecrag.com/route/456714939;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Les mains noires;Classic;11.08.2019 02:00;11.08.2019 21:39;
Bon grès, malgré;Bon grès, malgré;Flash;6a+;6a+;Sport;;18m;;1;**;456714753;http://www.thecrag.com/route/456714753;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Les mains noires;Good;11.08.2019 02:00;11.08.2019 21:39;
Les mains noires;Les mains noires;Red point;7a+;7a+;Sport;;15m;;4;**;456715032;http://www.thecrag.com/route/456715032;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Les mains noires;Classic;10.08.2019 02:00;10.08.2019 17:11;
Pierrot la tune;Pierrot la tune;Red point;5b+;5b+;Sport;;12m;;2;*;456715476;http://www.thecrag.com/route/456715476;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Les mains noires;Very Good;10.08.2019 02:00;10.08.2019 17:11;
Hält er noch?;Hält er noch?;Red point;6+;6+;Sport;;;;2;**;250529637;http://www.thecrag.com/route/250529637;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Average;03.08.2019 02:00;03.08.2019 19:19;
Lernpause;Lernpause;Red point;7-;7-;Sport;;;;1;***;250529814;http://www.thecrag.com/route/250529814;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;;03.08.2019 02:00;03.08.2019 19:19;
Turm;Turm;Red point;6+;6+;Sport;;;;2;**;250530930;http://www.thecrag.com/route/250530930;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Good;03.08.2019 02:00;03.08.2019 19:19;
Bananenschale;Bananenschale;Hang dog;7;7;Sport;;18m;;2;**;250526964;http://www.thecrag.com/route/250526964;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;;29.07.2019 02:00;29.07.2019 21:12;
Mach´S Dynamisch;Mach´S Dynamisch;Hang dog;7+/8-;8-;Sport;;;;3;***;250530009;http://www.thecrag.com/route/250530009;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;;29.07.2019 02:00;29.07.2019 21:12;
Vogelnest;Vogelnest;Red point;6+;6+;Sport;;20m;;2;**;250531143;http://www.thecrag.com/route/250531143;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Very Good;29.07.2019 02:00;29.07.2019 21:12;
Westwand;Westwand;Red point;6;6;Sport;;20m;;4;**;250531284;http://www.thecrag.com/route/250531284;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Very Good;29.07.2019 02:00;29.07.2019 21:12;
Papy Volant;Papy Volant;Flash;5b;5b;Sport;;12m;;2;**;456715311;http://www.thecrag.com/route/456715311;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Les mains noires;Mega Classic;31.05.2019 02:00;02.06.2019 08:12;
Les mains noires;Les mains noires;Hang dog;7a+;7a+;Sport;;15m;;4;**;456715032;http://www.thecrag.com/route/456715032;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Les mains noires;Classic;31.05.2019 02:00;02.06.2019 08:12;
Moule à gaufre;Moule à gaufre;Onsight;5c;5c;Sport;;;;1;***;456729273;http://www.thecrag.com/route/456729273;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Corbytheque;Mega Classic;31.05.2019 02:00;02.06.2019 08:10;
La limace visqueuse;La limace visqueuse;Hang dog;6b;6b;Sport;;10m;;1;;456729366;http://www.thecrag.com/route/456729366;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Corbytheque;Average;31.05.2019 02:00;02.06.2019 08:10;
Rougail saucisse;Rougail saucisse;Onsight;5c;5c;Sport;;;;1;*;456729459;http://www.thecrag.com/route/456729459;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Corbytheque;Good;31.05.2019 02:00;02.06.2019 08:10;
Ectoplasme;Ectoplasme;Hang dog;5c;5c;Sport;;;;1;;456729552;http://www.thecrag.com/route/456729552;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Château du Waldeck - Corbytheque;Average;31.05.2019 02:00;02.06.2019 08:10;
Let´s Dance;Let´S Dance;Flash;7-;7-;Sport;;;;1;***;262484865;http://www.thecrag.com/route/262484865;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Kessel;Mega Classic;19.05.2019 02:00;19.05.2019 10:16;
Nur Schweben ist Schöner;Nur Schweben ist Schöner;Hang dog;7;7;Sport;;;;1;*;262485999;http://www.thecrag.com/route/262485999;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Plattenwand;Good;18.05.2019 02:00;19.05.2019 10:15;
Tod im Spiegel;Tod im Spiegel;Flash;7;7;Sport;;;;1;**;262488018;http://www.thecrag.com/route/262488018;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Plattenwand;Classic;18.05.2019 02:00;19.05.2019 10:15;
Opa's Oistieg;Opa's Oistieg;Flash;5+;5+;Sport;;;;1;**;745045554;http://www.thecrag.com/route/745045554;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Treppe;Classic;18.05.2019 02:00;19.05.2019 10:12;
Uta Unsichtbar;Uta Unsichtbar;Flash;6-;6-;Sport;;;;1;**;262488672;http://www.thecrag.com/route/262488672;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Zickzackwand;Very Good;18.05.2019 02:00;19.05.2019 10:11;
Mitten im Winter;Mitten im Winter;Flash;6;6;Sport;;;;1;**;262485858;http://www.thecrag.com/route/262485858;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Zickzackwand;Very Good;18.05.2019 02:00;19.05.2019 10:11;
Therapiezentrum;Therapiezentrum;Flash;6+;6+;Sport;;;;1;**;262487877;http://www.thecrag.com/route/262487877;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Zickzackwand;Classic;18.05.2019 02:00;19.05.2019 10:11;
Geteilte Freude;Geteilte Freude;Attempt;8;8;Sport;;;;1;**;262483929;http://www.thecrag.com/route/262483929;Germany;http://www.thecrag.com/area/11747131;Neustädter Gebiet;http://www.thecrag.com/area/12488575;Neustädter Gebiet - Gimmeldinger Steinbruch - Zickzackwand;Good;18.05.2019 02:00;19.05.2019 10:11;
Kakerlakenhocker;Kakerlakenhocker;Flash;6+;6+;Sport;;;;1;**;261662415;http://www.thecrag.com/route/261662415;Germany;http://www.thecrag.com/area/11747131;Riesenstein;http://www.thecrag.com/area/1002318201;Riesenstein - Riesenstein II;Very Good;12.05.2019 02:00;13.05.2019 08:50;
Kriegstheorie;Kriegstheorie;Red point;6+;6+;Sport;;;;2;**;261662787;http://www.thecrag.com/route/261662787;Germany;http://www.thecrag.com/area/11747131;Riesenstein;http://www.thecrag.com/area/1002318201;Riesenstein - Riesenstein II;Very Good;12.05.2019 02:00;13.05.2019 08:50;
Papi on Flight;Papi on Flight;Red point;7+;7+;Sport;;;;1;**;261663723;http://www.thecrag.com/route/261663723;Germany;http://www.thecrag.com/area/11747131;Riesenstein;http://www.thecrag.com/area/1002318201;Riesenstein - Riesenstein II;Classic;12.05.2019 02:00;13.05.2019 08:50;
Techno;Techno;Top rope with rest;8;8;Sport;;;;1;*;261665814;http://www.thecrag.com/route/261665814;Germany;http://www.thecrag.com/area/11747131;Riesenstein;http://www.thecrag.com/area/1002318201;Riesenstein - Riesenstein II;Good;12.05.2019 02:00;13.05.2019 08:50;
G.I. Joe;G.I. Joe;Hang dog;6;6;Sport;;;;1;*;261661335;http://www.thecrag.com/route/261661335;Germany;http://www.thecrag.com/area/11747131;Riesenstein;http://www.thecrag.com/area/1002318201;Riesenstein - Riesenstein II;Average;12.05.2019 02:00;13.05.2019 08:50;
Fantasia;Fantasia;Red point;6+;6+;Sport;;25m;;2;***;301701954;http://www.thecrag.com/route/301701954;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Mega Classic;05.05.2019 02:00;05.05.2019 18:50;
Wolkenbruch;Wolkenbruch;Hang dog;8-;8-;Sport;;25m;;3;**;261632649;http://www.thecrag.com/route/261632649;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Good;05.05.2019 02:00;05.05.2019 18:50;
Penalty;Penalty;Red point;8-;8-;Sport;;24m;;4;**;261630141;http://www.thecrag.com/route/261630141;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Classic;05.05.2019 02:00;05.05.2019 18:50;
Les diables;Les diables;Red point;6b;6b;Sport;;20m;;1;**;327625761;http://www.thecrag.com/route/327625761;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - La bauge;Very Good;03.05.2019 02:00;03.05.2019 20:16;
La bauge;La bauge;Flash;6a;6a;Sport;;20m;;2;**;327626463;http://www.thecrag.com/route/327626463;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - La bauge;Classic;03.05.2019 02:00;03.05.2019 20:16;
Génotype;Génotype;Red point;7a;7a;Sport;;25m;;2;***;327608898;http://www.thecrag.com/route/327608898;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - Les douves (haut);Classic;03.05.2019 02:00;03.05.2019 20:15;
P dalle;P dalle;Red point;5b;5b;Sport;;10m;;2;*;327611811;http://www.thecrag.com/route/327611811;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - Cryptospit;Very Good;03.05.2019 02:00;03.05.2019 20:14;
La noire;La noire;Red point;6a+;6a+;Sport;;15m;;3;**;327612246;http://www.thecrag.com/route/327612246;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - Cryptospit;Very Good;03.05.2019 02:00;03.05.2019 20:14;
L'arrache-doigt;L'arrache-doigt;Onsight;5c+;5c+;Sport;;;;1;;2105674143;http://www.thecrag.com/route/2105674143;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - Capitaine Crochet;Good;02.05.2019 02:00;02.05.2019 22:23;
Panthère rose;Panthère rose;Red point;5b;5b;Sport;;10m;;2;**;327611724;http://www.thecrag.com/route/327611724;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - Cryptospit;;02.05.2019 02:00;02.05.2019 22:22;
Laouni;Laouni;Red point;6a+;6a+;Sport;;15m;;2;**;327612072;http://www.thecrag.com/route/327612072;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - Cryptospit;Very Good;02.05.2019 02:00;02.05.2019 22:22;
L'angle mort;L'angle mord;Attempt;7a+;7a+;Sport;;;;2;**;327612420;http://www.thecrag.com/route/327612420;France;http://www.thecrag.com/area/11747155;Vosges du Nord;http://www.thecrag.com/area/786455745;Vosges du Nord - Windstein - Cryptospit;Very Good;02.05.2019 02:00;02.05.2019 22:22;
Henkelkante;Henkelkante;Flash;5+;5+;Sport;;;;1;**;965483916;http://www.thecrag.com/route/965483916;Germany;http://www.thecrag.com/area/11747131;Werratal;http://www.thecrag.com/area/424571826;Werratal - Andreasstein;Very Good;21.04.2019 02:00;23.04.2019 10:51;
Neue Talseite;Neue Talseite;Flash;5+;5+;Sport;;;;1;**;965484015;http://www.thecrag.com/route/965484015;Germany;http://www.thecrag.com/area/11747131;Werratal;http://www.thecrag.com/area/424571826;Werratal - Andreasstein;Very Good;21.04.2019 02:00;23.04.2019 10:51;
Knack und Back;Knack und Back;Hang dog;8;8;Sport;;;;2;***;965484411;http://www.thecrag.com/route/965484411;Germany;http://www.thecrag.com/area/11747131;Werratal;http://www.thecrag.com/area/424571826;Werratal - Andreasstein;Classic;21.04.2019 02:00;23.04.2019 10:51;
Gelbe Wand;Gelbe Wand;Flash;7+/8-;7+;Sport;;;;1;**;965484312;http://www.thecrag.com/route/965484312;Germany;http://www.thecrag.com/area/11747131;Werratal;http://www.thecrag.com/area/424571826;Werratal - Andreasstein;;20.04.2019 02:00;20.04.2019 18:39;
Dickes Ende;Dickes Ende;Onsight;7;7;Sport;;;;2;**;965484906;http://www.thecrag.com/route/965484906;Germany;http://www.thecrag.com/area/11747131;Werratal;http://www.thecrag.com/area/424571826;Werratal - Andreasstein;Very Good;20.04.2019 02:00;20.04.2019 18:10;
Gerade West-Wand;Gerade West-Wand;Flash;6;6;Sport;;;;1;**;965483718;http://www.thecrag.com/route/965483718;Germany;http://www.thecrag.com/area/11747131;Werratal;http://www.thecrag.com/area/424571826;Werratal - Andreasstein;Very Good;20.04.2019 02:00;20.04.2019 18:10;
Alte Talseite;Alte Talseite;Flash;5+;5+;Sport;;;;1;*;965483817;http://www.thecrag.com/route/965483817;Germany;http://www.thecrag.com/area/11747131;Werratal;http://www.thecrag.com/area/424571826;Werratal - Andreasstein;Good;20.04.2019 02:00;20.04.2019 18:10;
La transversale;La transversale;Flash;5b;5b;Sport;;15m;;1;***;1926954960;http://www.thecrag.com/route/1926954960;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Le Saut du Prince Charles - Rocher du haut;Classic;15.04.2019 02:00;15.04.2019 18:52;
Le grand Charles;Le grand Charles;Flash;6c+;6c+;Sport;;15m;;1;*;1927025247;http://www.thecrag.com/route/1927025247;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Le Saut du Prince Charles - Rocher du haut;;15.04.2019 02:00;15.04.2019 18:52;
Le choix de Thibaut;Le choix de Thibaut;Red point;6b;6b;Sport;;15m;;1;***;1927024926;http://www.thecrag.com/route/1927024926;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Le Saut du Prince Charles - Rocher du haut;;15.04.2019 02:00;15.04.2019 18:52;
Pin up;Pin up;Flash;6a;6a;Sport;;16m;;1;;1926968121;http://www.thecrag.com/route/1926968121;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Le Saut du Prince Charles - Rocher du haut;;15.04.2019 02:00;15.04.2019 18:52;
Hans Dulfer;Hans Dulfer;Flash;5b;5b;Sport;;12m;;1;*;1927075056;http://www.thecrag.com/route/1927075056;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Le Saut du Prince Charles - Rocher du bas;;15.04.2019 02:00;15.04.2019 18:48;
La Gretrel;La Gretrel;Flash;5c;5c;Sport;;15m;;1;*;1927074753;http://www.thecrag.com/route/1927074753;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Le Saut du Prince Charles - Rocher du bas;;15.04.2019 02:00;15.04.2019 18:48;
La ligne de partage des zoos;La ligne de partage des zoos;Attempt;6b;6b;Sport;;;;1;;1827005556;http://www.thecrag.com/route/1827005556;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Grotte du Brotsch;Average;14.04.2019 02:00;15.04.2019 18:46;
Feu de paille;Feu de paille;Red point;6a+;6a+;Sport;;;;2;**;1696406400;http://www.thecrag.com/route/1696406400;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Grotte du Brotsch;Classic;14.04.2019 02:00;15.04.2019 18:46;
La fissure;La fissure;Red point;6c+;6c+;Sport;;;;1;**;1696406214;http://www.thecrag.com/route/1696406214;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Grotte du Brotsch;;14.04.2019 02:00;15.04.2019 18:46;
Via diabolo;Via diabolo;Red point;5c+;5c+;Sport;;;;4;**;1827008880;http://www.thecrag.com/route/1827008880;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Grotte du Brotsch;Very Good;14.04.2019 02:00;15.04.2019 18:46;
Voyage au bout de la suie;Voyage au bout de la suie;Hang dog;7a+;7a+;Sport;;;;4;***;1696405656;http://www.thecrag.com/route/1696405656;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Grotte du Brotsch;Classic;14.04.2019 02:00;15.04.2019 18:46;
La toison verte;La toison verte;Onsight;6a+;6a+;Sport;;;;1;*;456675813;http://www.thecrag.com/route/456675813;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Kronthal - Fausses fractures;Very Good;13.04.2019 02:00;15.04.2019 18:40;
Spreizen ist die Seele Des Kletterns;Spreizen ist die Seele Des Kletterns;Red point;5;5;Sport;;11m;;3;**;250524162;http://www.thecrag.com/route/250524162;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;07.04.2019 02:00;07.04.2019 23:13;
Dynamo Saurus;Dynamo Saurus;Attempt;8/8+;8;Sport;;;;1;**;250521174;http://www.thecrag.com/route/250521174;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;07.04.2019 02:00;07.04.2019 23:13;
Ich war´s Nicht;Ich war´s Nicht;Top rope with rest;8;8;Sport;;;;2;**;250522101;http://www.thecrag.com/route/250522101;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;07.04.2019 02:00;07.04.2019 23:13;
Muffin;Muffin;Hang dog;7-;7-;Sport;;;;2;**;250523364;http://www.thecrag.com/route/250523364;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Average;07.04.2019 02:00;07.04.2019 23:13;
Bessenbach Cracks;Bessenbach Cracks;Red point;7+;7+;Sport;;20m;;1;**;250520463;http://www.thecrag.com/route/250520463;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;06.04.2019 02:00;07.04.2019 23:13;
Ein Graues Haar;Ein Graues Haar;Red point;8;8;Sport;;;;1;**;250521375;http://www.thecrag.com/route/250521375;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;06.04.2019 02:00;07.04.2019 23:13;
Lindwurm;Lindwurm;Red point;6+;6+;Sport;;;;1;*;250533102;http://www.thecrag.com/route/250533102;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Burg Hohlenfels - Drachenwand;Very Good;23.03.2019 01:00;25.03.2019 12:18;
Verschneidung;Verschneidung;Onsight;5+;5+;Sport;;;;1;;2326152192;http://www.thecrag.com/route/2326152192;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Burg Hohlenfels - Drachenwand;;23.03.2019 01:00;25.03.2019 12:18;
Südwestkante;Südwestkante;Red point;6+;6+;Sport;;;;5;*;261631845;http://www.thecrag.com/route/261631845;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Good;24.02.2019 01:00;04.03.2019 23:20;
Goldmund;Goldmund;Attempt;8-;8-;Sport;;13m;;2;;261627363;http://www.thecrag.com/route/261627363;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Average;24.02.2019 01:00;04.03.2019 23:20;
Siddartha;Siddartha;Attempt;8+;8+;Sport;;20m;;4;**;261631383;http://www.thecrag.com/route/261631383;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Very Good;24.02.2019 01:00;04.03.2019 23:20;
Südwestkante;Südwestkante;Red point;6+;6+;Sport;;;;5;*;261631845;http://www.thecrag.com/route/261631845;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Good;17.02.2019 01:00;17.02.2019 19:33;
Tussi;Tussi;Red point;6-;6-;Sport;;13m;;7;*;261632337;http://www.thecrag.com/route/261632337;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Good;17.02.2019 01:00;17.02.2019 19:33;
Heuselplatte;Heuselplatte;Red point;6+;6+;Sport;;15m;;5;**;261627726;http://www.thecrag.com/route/261627726;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Very Good;17.02.2019 01:00;17.02.2019 19:33;
Heuselplatte Direkter Zustieg;Heuselplatte Direkter Zustieg;Red point;7-;7-;Sport;;15m;;3;**;682658388;http://www.thecrag.com/route/682658388;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Very Good;17.02.2019 01:00;17.02.2019 19:33;
Siddartha;Siddartha;Second with rest;8+;8+;Sport;;20m;;4;**;261631383;http://www.thecrag.com/route/261631383;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Very Good;17.02.2019 01:00;17.02.2019 19:33;
Cardonal;Cardonal;Onsight;6a+/b;6b;Sport;;15m;;1;*;753905370;http://www.thecrag.com/route/753905370;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - North - Vistamar;;30.12.2018 01:00;30.12.2018 21:57;
Papitas Negras;Papitas negras;Red point;6c+;6c+;Sport;;12m;;2;**;753918120;http://www.thecrag.com/route/753918120;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - North - Vistamar;Very Good;30.12.2018 01:00;30.12.2018 21:57;
Maripooosa;Maripooosa;Attempt;6c/c+;6c;Sport;;12m;;1;**;753918306;http://www.thecrag.com/route/753918306;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - North - Vistamar;Very Good;30.12.2018 01:00;30.12.2018 21:57;
El Quinto;El quinto;Flash;5b;5;Sport;;10m;;1;*;753918399;http://www.thecrag.com/route/753918399;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - North - Vistamar;Good;30.12.2018 01:00;30.12.2018 21:57;
Big fantasy;Big Fantasy;Attempt;6c+;6c+;Sport;;20m;;1;**;1419771921;http://www.thecrag.com/route/1419771921;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - South - Planeta Zarza - Jupiter;Very Good;29.12.2018 01:00;29.12.2018 19:50;
La guillotina;La Guillotina;Red point;6b+;6b+;Sport;;20m;;1;**;1419772341;http://www.thecrag.com/route/1419772341;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - South - Planeta Zarza - Jupiter;Classic;29.12.2018 01:00;29.12.2018 19:50;
El grandote;El Grandote;Onsight;6a;6b;Sport;;20m;;1;**;1419775590;http://www.thecrag.com/route/1419775590;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - South - Planeta Zarza - Saturno;Good;29.12.2018 01:00;29.12.2018 19:48;
El rubio y la Toyota;El rubio y la toyota;Onsight;6b+;6b+;Sport;;25m;;1;**;1419785397;http://www.thecrag.com/route/1419785397;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - South - Planeta Zarza - Saturno;;29.12.2018 01:00;29.12.2018 19:48;
Espolón del Sol;Espolón del Sol;Hang dog;6b+;6b+;Sport;;;;1;***;548260863;http://www.thecrag.com/route/548260863;Spain;http://www.thecrag.com/area/11747395;Tenerife;http://www.thecrag.com/area/81852390;Tenerife - Parque Nacional del Teide - Cañada del Capricho - Aureola;Very Good;27.12.2018 01:00;27.12.2018 22:06;
