Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Le Surplomb de la Loupe / Le Toit du Loup;Le Surplomb de la Loupe / Le Toit du Loup;Send;6B;6B;Boulder;;;;1;***;516935871;http://www.thecrag.com/route/516935871;France;http://www.thecrag.com/area/11747155;Fontainebleau;http://www.thecrag.com/area/11878393;Fontainebleau - Larchant - Éléphant - Black circuit ED- (nº 5);Classic;22.09.2019 02:00;22.09.2019 17:45;
La Dalle à Poly;La Dalle à Poly;Flash;5A;5A;Boulder;;8m;;1;***;516936861;http://www.thecrag.com/route/516936861;France;http://www.thecrag.com/area/11747155;Fontainebleau;http://www.thecrag.com/area/11878393;Fontainebleau - Larchant - Éléphant - Black circuit ED- (nº 5);Mega Classic;22.09.2019 02:00;22.09.2019 17:45;
La Voie Michaud;La Voie Michaud;Flash;6C;6C;Boulder;;4m;;1;***;500763669;http://www.thecrag.com/route/500763669;France;http://www.thecrag.com/area/11747155;Fontainebleau;http://www.thecrag.com/area/11878393;Fontainebleau - Larchant - Éléphant - Black circuit ED- (nº 5);Very Good;22.09.2019 02:00;22.09.2019 17:45;
L'Appui;L'Appui;Send;6A;5C;Boulder;;;;1;**;516928518;http://www.thecrag.com/route/516928518;France;http://www.thecrag.com/area/11747155;Fontainebleau;http://www.thecrag.com/area/11878393;Fontainebleau - Larchant - Éléphant - Black circuit ED- (nº 5);Very Good;22.09.2019 02:00;22.09.2019 17:45;
La traversee du Gruyere;La traversee du Gruyere;Flash;7A;7A;Boulder;;8m;;1;**;1146824268;http://www.thecrag.com/route/1146824268;France;http://www.thecrag.com/area/11747155;Fontainebleau;http://www.thecrag.com/area/11878393;Fontainebleau - Larchant - Éléphant - Off circuit boulders;Very Good;22.09.2019 02:00;22.09.2019 17:42;
Figure De Proue;Figure De Proue;Send;7A;7A;Boulder;;7m;;1;***;1163011614;http://www.thecrag.com/route/1163011614;France;http://www.thecrag.com/area/11747155;Fontainebleau;http://www.thecrag.com/area/11878393;Fontainebleau - Larchant - Éléphant - Off circuit boulders;Classic;22.09.2019 02:00;22.09.2019 17:42;
Gruyere;Gruyere;Flash;5A;5A;Boulder;;8m;;1;***;1146824070;http://www.thecrag.com/route/1146824070;France;http://www.thecrag.com/area/11747155;Fontainebleau;http://www.thecrag.com/area/11878393;Fontainebleau - Larchant - Éléphant - Off circuit boulders;Classic;22.09.2019 02:00;22.09.2019 17:42;
La Pierre Philosophale;La Pierre Philosophale;Flash;7a;7a;Sport;;25m;;1;**;15770677;http://www.thecrag.com/route/15770677;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes hautes - Moulin A Huile;Very Good;18.09.2019 02:00;20.09.2019 10:43;
Le Cinquieme Element;Le Cinquieme Element;Onsight;6c;6c;Sport;;25m;;1;*;15770725;http://www.thecrag.com/route/15770725;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes hautes - Moulin A Huile;Good;18.09.2019 02:00;20.09.2019 10:43;
Mets De L'huile;Mets De L'huile;Top rope onsight;6b;6b;Sport;;25m;;1;*;15770773;http://www.thecrag.com/route/15770773;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes hautes - Moulin A Huile;Classic;18.09.2019 02:00;20.09.2019 10:43;
lequipeur desagrege;lequipeur desagrege;Flash;7a+;7a+;Sport;;25m;;1;**;17999275;http://www.thecrag.com/route/17999275;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - Le Navire;Classic;18.09.2019 02:00;20.09.2019 10:34;
Les Ailes du Desir L1;Les Ailes du Desir L1;Flash;7b+;7b+;Sport;;30m;;1;***;14001283;http://www.thecrag.com/route/14001283;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - Tennessee;Classic;18.09.2019 02:00;20.09.2019 10:33;
Les Ailes du Desir L2;Les Ailes du Desir L2;Hang dog;8a;8a;Sport;;50m;;1;***;14001337;http://www.thecrag.com/route/14001337;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - Tennessee;Mega Classic;18.09.2019 02:00;20.09.2019 10:33;
Une Saison En Enfer;Une Saison En Enfer;Onsight;7a+;7a+;Sport;;30m;;1;***;508075521;http://www.thecrag.com/route/508075521;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Pas de Soucy - Noir désir;Mega Classic;17.09.2019 02:00;20.09.2019 10:25;
Couleur Cafe;Couleur Cafe;Onsight;7a;7a;Sport;;30m;;1;**;508075710;http://www.thecrag.com/route/508075710;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Pas de Soucy - Noir désir;Classic;17.09.2019 02:00;20.09.2019 10:25;
Arrete ton charbon;Arrete ton charbon;Onsight;6a+;6a+;Sport;;20m;;1;**;454837869;http://www.thecrag.com/route/454837869;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Pas de Soucy - Noir désir;Very Good;17.09.2019 02:00;20.09.2019 10:25;
A Cause Des Slows;A Cause Des Slows;Onsight;6b+;6b+;Sport;;25m;;1;**;508073937;http://www.thecrag.com/route/508073937;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Pas de Soucy - Noir désir;Very Good;17.09.2019 02:00;20.09.2019 10:25;
Exercice De Style;Exercice De Style;Onsight;7a;7a;Sport;;30m;;1;***;508074516;http://www.thecrag.com/route/508074516;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Pas de Soucy - Noir désir;Classic;17.09.2019 02:00;20.09.2019 10:25;
Noir Desir;Noir Desir;Onsight;7b;7b;Sport;;30m;;1;***;508074729;http://www.thecrag.com/route/508074729;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Pas de Soucy - Noir désir;Very Good;17.09.2019 02:00;20.09.2019 10:25;
Cris et Compromis;Cris et Compromis;Onsight;7b;7b;Sport;;30m;;1;**;508074918;http://www.thecrag.com/route/508074918;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Pas de Soucy - Noir désir;Classic;17.09.2019 02:00;20.09.2019 10:25;
katia strophe L2;Katia strophe L2;Onsight;7b;7b;Sport;;35m;;1;***;2756731860;http://www.thecrag.com/route/2756731860;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Classic;15.09.2019 02:00;20.09.2019 10:55;
youpi l'ecole est finie L2;Youpi l'ecole est finie L2;Flash;7a+;7a+;Sport;;35m;;1;***;2756747241;http://www.thecrag.com/route/2756747241;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Classic;15.09.2019 02:00;20.09.2019 10:55;
time is money;time is money;Onsight;6c;6c;Sport;;35m;;1;**;15770437;http://www.thecrag.com/route/15770437;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Very Good;15.09.2019 02:00;20.09.2019 10:39;
jeux de plage;jeux de plage;Onsight;6a;6a;Sport;;35m;;1;**;15770533;http://www.thecrag.com/route/15770533;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Classic;15.09.2019 02:00;20.09.2019 10:39;
serpent cyclope;serpent cyclope;Onsight;6b;6b;Sport;;17m;;1;**;15770581;http://www.thecrag.com/route/15770581;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Very Good;15.09.2019 02:00;20.09.2019 10:39;
zorg est mechant;zorg est mechant;Onsight;7a;7a+;Sport;;20m;;1;**;15770629;http://www.thecrag.com/route/15770629;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Average;15.09.2019 02:00;20.09.2019 10:39;
youpi l'ecole est finie L1;youpi l'ecole est finie;Flash;6a;6a;Sport;;20m;;1;*;15770389;http://www.thecrag.com/route/15770389;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;;15.09.2019 02:00;20.09.2019 10:39;
le tresor du zebre;le tresor du zebre;Onsight;7a;7a;Sport;;25m;;1;***;15769999;http://www.thecrag.com/route/15769999;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Classic;15.09.2019 02:00;20.09.2019 10:39;
theoreme de thales;theoreme de thales;Red point;7c;7c;Sport;;25m;;1;***;15770053;http://www.thecrag.com/route/15770053;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Classic;15.09.2019 02:00;20.09.2019 10:39;
katia strophe L1;katia strophe;Onsight;6b+;6b+;Sport;;20m;;1;*;15770341;http://www.thecrag.com/route/15770341;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;;15.09.2019 02:00;20.09.2019 10:39;
Club Jonte;Club Jonte;Flash;7a+;7a+;Sport;;18m;;1;**;1444008333;http://www.thecrag.com/route/1444008333;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Vallée du Tarn - La Muse;Very Good;15.09.2019 02:00;20.09.2019 10:22;
Gamel trophy;Gamel trophy;Onsight;6b+;6b+;Sport;;20m;;1;***;350101638;http://www.thecrag.com/route/350101638;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Vallée du Tarn - La Muse;Very Good;15.09.2019 02:00;20.09.2019 10:22;
Sans les mains;Sans les mains;Onsight;6a+;6a+;Sport;;23m;;1;**;350110836;http://www.thecrag.com/route/350110836;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Vallée du Tarn - La Muse;Very Good;15.09.2019 02:00;20.09.2019 10:22;
Rose paille et jaune bonbon;Rose paille et jaune bonbon;Onsight;7a;7a+;Sport;;54m;;1;***;387273519;http://www.thecrag.com/route/387273519;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes basses - Figues au cul;Very Good;14.09.2019 02:00;20.09.2019 10:31;
Les couilles au cul L1;Les couilles au cul L1;Onsight;7a;7a;Sport;;35m;;1;***;15771595;http://www.thecrag.com/route/15771595;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes basses - Figues au cul;Classic;14.09.2019 02:00;20.09.2019 10:31;
What the fuck today L1;What the fuck today L1;Onsight;7b;7b;Sport;;35m;;1;***;387272925;http://www.thecrag.com/route/387272925;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes basses - Figues au cul;Classic;14.09.2019 02:00;20.09.2019 10:31;
saveur de pices;saveur de pices;Onsight;6a+;6a+;Sport;;20m;;1;**;15771745;http://www.thecrag.com/route/15771745;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes basses - Figues au cul;Very Good;14.09.2019 02:00;20.09.2019 10:31;
helmet or not helmet?;helmet or not helmet?;Onsight;6a;6a;Sport;;20m;;1;**;15771697;http://www.thecrag.com/route/15771697;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes basses - Figues au cul;Very Good;14.09.2019 02:00;20.09.2019 10:31;
parole donneur;parole donneur;Onsight;5c;5c;Sport;;18m;;1;**;455133513;http://www.thecrag.com/route/455133513;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - arc en ciel;Very Good;13.09.2019 02:00;20.09.2019 10:36;
la folie des couleurs;la folie des couleurs;Onsight;6c+;6c+;Sport;;20m;;1;**;455133828;http://www.thecrag.com/route/455133828;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - arc en ciel;Very Good;13.09.2019 02:00;20.09.2019 10:36;
little bob story;little bob story;Hang dog;7b;7b;Sport;;25m;;1;**;455134038;http://www.thecrag.com/route/455134038;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - arc en ciel;Very Good;13.09.2019 02:00;20.09.2019 10:36;
La grosse papille;La grosse papille;Onsight;6a;6a;Sport;;22m;;1;*;577800246;http://www.thecrag.com/route/577800246;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes chaudes - Foetus;Very Good;13.09.2019 02:00;20.09.2019 10:28;
Le Six b;Le Six b;Onsight;6c;6c;Sport;;20m;;1;**;508078449;http://www.thecrag.com/route/508078449;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes chaudes - Foetus;Good;13.09.2019 02:00;20.09.2019 10:28;
Huit Dehors, Deux Dedans;Huit Dehors, Deux Dedans;Onsight;7a;7a;Sport;;20m;;1;***;508079286;http://www.thecrag.com/route/508079286;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes chaudes - Foetus;Very Good;13.09.2019 02:00;20.09.2019 10:28;
"Orage ""o"" des Espoirs";"Orage ""o"" des Espoirs";Onsight;5c+;5b;Sport;;;;1;*;508079484;http://www.thecrag.com/route/508079484;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes chaudes - Foetus;Very Good;13.09.2019 02:00;20.09.2019 10:28;
Abdulmajid;Abdulmajid;Onsight;24;24;Sport;;22m;;1;**;13230493;http://www.thecrag.com/route/13230493;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - The Grotto Cliffline - The Grotto Proper;Very Good;26.08.2019 02:00;26.08.2019 01:09;
Ladder of Gloom;Ladder of Gloom;Onsight;19;19;Sport;;12m;;1;**;13075327;http://www.thecrag.com/route/13075327;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Ladder of Gloom Area;Classic;18.08.2019 02:00;18.08.2019 14:26;
Ladder of Death;Ladder of Death;Onsight;22;22;Sport;;10m;;1;**;13075411;http://www.thecrag.com/route/13075411;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Ladder of Gloom Area;Very Good;18.08.2019 02:00;18.08.2019 14:26;
Yesterday's Heroes;Yesterday's Heroes;Onsight;17;17;Sport;;12m;;1;**;13076287;http://www.thecrag.com/route/13076287;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Blackboard Wall;Very Good;18.08.2019 02:00;18.08.2019 14:24;
Palm Sunday;Palm Sunday;Onsight;21;21;Sport;;15m;;1;**;13076359;http://www.thecrag.com/route/13076359;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Blackboard Wall;Very Good;18.08.2019 02:00;18.08.2019 14:24;
IGMC;IGMC;Onsight;20;19;Sport;;12m;;1;*;13078045;http://www.thecrag.com/route/13078045;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Bullet Hole Wall;Average;18.08.2019 02:00;18.08.2019 14:23;
Fox Sox Pox;Fox Sox Pox;Onsight;18;18;Sport;;12m;;1;*;144209937;http://www.thecrag.com/route/144209937;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Bullet Hole Wall;Very Good;18.08.2019 02:00;18.08.2019 14:23;
Natasha;Natasha;Red point;22;22;Sport;;12m;;1;*;13078171;http://www.thecrag.com/route/13078171;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Bullet Hole Wall;Very Good;18.08.2019 02:00;18.08.2019 14:23;
Looks Poxable;Looks Poxable;Onsight;21;21;Sport;;15m;;1;**;13078243;http://www.thecrag.com/route/13078243;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Bullet Hole Wall;Very Good;18.08.2019 02:00;18.08.2019 14:23;
Mental Fatigue Direct Start;Mental Fatigue Direct Start;Onsight;21;21;Sport;;12m;;1;**;13078375;http://www.thecrag.com/route/13078375;Australia;http://www.thecrag.com/area/11737699;Berowra;http://www.thecrag.com/area/12009763;Berowra - Bullet Hole Wall;Very Good;18.08.2019 02:00;18.08.2019 14:23;
Southwest Chimney;Southwest Chimney;Onsight solo;5.3;5.3;Unknown;;;;1;**;21658315;http://www.thecrag.com/route/21658315;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flatirons - Green Mountain - Third Flatiron Area - Third Flatiron - Southeast Ridge;Very Good;03.08.2019 02:00;11.08.2019 01:33;
Standard East Face;Standard East Face;Onsight solo;5.3 S;5.3;Trad;;240m;;1;***;21656947;http://www.thecrag.com/route/21656947;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flatirons - Green Mountain - Third Flatiron Area - Third Flatiron - East Face;Mega Classic;03.08.2019 02:00;11.08.2019 01:32;
Animal Riots Activist;Animal Riots Activist;Red point;5.12a;5.12a;Sport;;14m;;1;**;20892817;http://www.thecrag.com/route/20892817;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Boulder Canyon - Animal World And Beyond - Animal World - Lower Animal World;Very Good;03.08.2019 02:00;11.08.2019 01:23;
Animation;Animation;Onsight;5.9;5.9;Sport;;30m;;1;**;20893183;http://www.thecrag.com/route/20893183;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Boulder Canyon - Animal World And Beyond - Animal World - Lower Animal World;Classic;03.08.2019 02:00;11.08.2019 01:23;
Unfamiliar Strangers;Unfamiliar Strangers;Onsight;5.9;5.9;Sport;;;;1;**;20893237;http://www.thecrag.com/route/20893237;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Boulder Canyon - Animal World And Beyond - Animal World - Lower Animal World;Very Good;03.08.2019 02:00;11.08.2019 01:23;
Overhanging Hand Traverse;Overhanging Hand Traverse;Onsight;B5.9;B5.9;Boulder;;;;1;***;18992479;http://www.thecrag.com/route/18992479;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flagstaff Mountain - The Flagstaff Amphitheater Area - Flagstaff Amphitheater;Classic;28.07.2019 02:00;11.08.2019 01:38;
West Traverse;West Traverse;Send;V3;V3;Boulder;;;;1;**;18991219;http://www.thecrag.com/route/18991219;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flagstaff Mountain - Pratt's Overhang Area - Beer Barrel;Very Good;28.07.2019 02:00;11.08.2019 01:35;
Southwest Corner;Southwest Corner;Flash;V0;V0;Boulder;;;;1;*;18991267;http://www.thecrag.com/route/18991267;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flagstaff Mountain - Pratt's Overhang Area - Beer Barrel;Good;28.07.2019 02:00;11.08.2019 01:35;
South Face;South Face;Flash;V0;V0;Boulder;;;;1;*;18991315;http://www.thecrag.com/route/18991315;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flagstaff Mountain - Pratt's Overhang Area - Beer Barrel;Good;28.07.2019 02:00;11.08.2019 01:35;
Monkey Traverse;Monkey Traverse;Send;V4;V4;Boulder;;;;1;***;18991075;http://www.thecrag.com/route/18991075;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flagstaff Mountain - Pratt's Overhang Area - Monkey Traverse Area;Very Good;28.07.2019 02:00;11.08.2019 01:35;
Freeway;Freeway;Onsight solo;Class 4;;Trad;;340m;;1;***;20975953;http://www.thecrag.com/route/20975953;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flatirons - Green Mountain - Second Flatiron Area - Second Flatiron;Very Good;22.07.2019 02:00;11.08.2019 01:29;
North Arete;North Arete;Onsight solo;5.4;5.4;Trad;;;;1;***;20979133;http://www.thecrag.com/route/20979133;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flatirons - Green Mountain - First Flatiron Area - First Flatiron;Classic;22.07.2019 02:00;11.08.2019 01:28;
Direct East Face;Direct East Face;Onsight solo;5.6 R;5.6;Trad;;300m;;1;***;20978767;http://www.thecrag.com/route/20978767;United States;http://www.thecrag.com/area/11737963;Boulder;http://www.thecrag.com/area/11896237;Boulder - Flatirons - Green Mountain - First Flatiron Area - First Flatiron;Classic;22.07.2019 02:00;11.08.2019 01:28;
Smear Me a Beer;Smear Me a Beer;Onsight;5.11b;5.11b;Unknown;;;;1;*;16639315;http://www.thecrag.com/route/16639315;United States;http://www.thecrag.com/area/11737963;Denver;http://www.thecrag.com/area/11896285;Denver - Golden Cliffs - Overhang Area;Good;18.07.2019 02:00;19.07.2019 16:47;
Mrs. Hen Places a Peck;Mrs. Hen Places a Peck;Onsight;5.12a;5.12a;Sport;;;;1;**;16639465;http://www.thecrag.com/route/16639465;United States;http://www.thecrag.com/area/11737963;Denver;http://www.thecrag.com/area/11896285;Denver - Golden Cliffs - Overhang Area;Very Good;18.07.2019 02:00;19.07.2019 16:47;
Smile Test;Smile Test;Onsight;23;23;Sport;;10m;;1;**;1822103442;http://www.thecrag.com/route/1822103442;Australia;http://www.thecrag.com/area/11737699;Elanora Heights;http://www.thecrag.com/area/12010963;Elanora Heights - Heist Wall;Very Good;03.03.2019 01:00;03.03.2019 10:25;
Feathers;Feathers;Onsight;17;17;Sport;;18m;;1;**;1766304210;http://www.thecrag.com/route/1766304210;Australia;http://www.thecrag.com/area/11737699;Elanora Heights;http://www.thecrag.com/area/12010963;Elanora Heights - Feather Wall;Very Good;03.03.2019 01:00;03.03.2019 10:25;
Turkish Rose;Open Project;Hang dog;27;;Sport;;12m;;2;***;13102201;http://www.thecrag.com/route/13102201;Australia;http://www.thecrag.com/area/11737699;Elanora Heights;http://www.thecrag.com/area/12010963;Elanora Heights - Main Wall;Classic;03.03.2019 01:00;03.03.2019 10:25;
Wake Up Time To Fly;Wake Up Time To Fly;Onsight;24;24;Sport;;18m;;1;***;997578984;http://www.thecrag.com/route/997578984;Australia;http://www.thecrag.com/area/11737699;Elanora Heights;http://www.thecrag.com/area/12010963;Elanora Heights - Main Wall;Very Good;03.03.2019 01:00;03.03.2019 10:25;
Third Eye;Third Eye;Hang dog;27;26;Sport;;18m;;1;**;13102561;http://www.thecrag.com/route/13102561;Australia;http://www.thecrag.com/area/11737699;Elanora Heights;http://www.thecrag.com/area/12010963;Elanora Heights - Outer Wall;Good;03.03.2019 01:00;03.03.2019 10:25;
Entrapment;Entrapment;Onsight;18;18;Sport;;12m;;1;**;1791266037;http://www.thecrag.com/route/1791266037;Australia;http://www.thecrag.com/area/11737699;Elanora Heights;http://www.thecrag.com/area/12010963;Elanora Heights - Heist Wall;Very Good;03.03.2019 01:00;03.03.2019 10:25;
Room With A View;Room With A View;Onsight;17;17;Sport;;10m;;1;**;1766511789;http://www.thecrag.com/route/1766511789;Australia;http://www.thecrag.com/area/11737699;Elanora Heights;http://www.thecrag.com/area/12010963;Elanora Heights - Heist Wall;Classic;03.03.2019 01:00;03.03.2019 10:25;
Baghdad Burning;Baghdad Burning;Flash;26;26;Sport;;15m;;1;**;241057827;http://www.thecrag.com/route/241057827;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Gulf War Wall;Very Good;17.02.2019 01:00;19.02.2019 23:55;
Friendly Fire;Friendly Fire;Onsight;21;21;Sport;;12m;;1;*;15449269;http://www.thecrag.com/route/15449269;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Steep Wall;Very Good;17.02.2019 01:00;19.02.2019 23:53;
Bourke's Backyard;Bourke's Backyard;Onsight;18;18;Sport;;18m;;1;;15448747;http://www.thecrag.com/route/15448747;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Shady Alley;Average;17.02.2019 01:00;19.02.2019 23:52;
Water Resistance;Water Resistance;Onsight;19;19;Sport;;20m;;1;*;15448819;http://www.thecrag.com/route/15448819;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Shady Alley;Good;17.02.2019 01:00;19.02.2019 23:52;
Mono No Aware;Mono No Aware;Hang dog;27;27;Sport;;25m;;2;***;634755270;http://www.thecrag.com/route/634755270;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter';Classic;19.12.2018 01:00;19.12.2018 21:46;
The Farkenstone;The Farkenstone;Hang dog;29;29;Sport;;18m;;1;***;1789915713;http://www.thecrag.com/route/1789915713;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side';Very Good;19.12.2018 01:00;19.12.2018 21:44;
Force Cannon;Force Cannon;Red point;27;27;Sport;;25m;;1;**;1685607144;http://www.thecrag.com/route/1685607144;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side';Very Good;19.12.2018 01:00;19.12.2018 21:44;
Magnitude;Magnitude;Onsight;25;25;Sport;;25m;;1;***;634800642;http://www.thecrag.com/route/634800642;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Sunny Side';Classic;19.12.2018 01:00;19.12.2018 21:44;
